frame,step_center_dx,step_center_dy_down,step_rotation_deg,ransac_scale_diagnostic,good_matches,inliers,inlier_ratio,median_reprojection_error_px,status,center_x_in_reference,center_y_in_reference,rotation_to_reference_deg
357,0.0,0.0,0.0,nan,0,0,0.0,nan,reference,1280.0,720.0,0.0
358,0.016188671167810753,0.0003368044103808643,0.00024953505553723573,1.000006525495118,511,494,0.9667318982387475,0.0839317995272259,ok,1279.9838113273656,719.9996632660948,-0.00024953505553723573
359,0.02507680404119128,-0.02113125644802949,-0.0006771635696550715,1.0000070926034907,508,492,0.968503937007874,0.0805026938032469,ok,1279.9587343656112,720.0207943353807,0.00042762851411783575
360,0.045469862987374654,-0.025751625084808438,0.00014912893107361531,1.0000046500670814,497,483,0.971830985915493,0.12366384010304037,ok,1279.9132643774528,720.0465457394484,0.00027849958304422047
361,1.150820025941357e-07,1.121499849432439e-06,3.9974668847315816e-08,1.0000000007538141,610,610,1.0,1.443728354288543e-06,ok,1279.9132642623765,720.046544617948,0.0002784596083753731
362,0.05354274698197514,-0.02359456865451648,-0.0007349584525071236,0.9999756235254087,510,489,0.9588235294117647,0.12842363823298503,ok,1279.8597210980743,720.0701382395624,0.0010134180608824966
363,0.005478712877902581,-0.02838550859451061,-0.0005276946668662259,0.9999812731206635,541,530,0.9796672828096118,0.08355082745687835,ok,1279.8542416216994,720.098523600783,0.0015411127277487223
364,0.032414194192369905,-0.02652142055035256,0.0011434065324490063,1.0000370697371581,518,504,0.972972972972973,0.1125924650954262,ok,1279.8218272434156,720.1250447963367,0.0003977061952997165
365,0.04280920802034416,-0.025717689846374014,-0.0009193744793024479,1.0000079242645794,524,510,0.9732824427480916,0.09327145931216997,ok,1279.779017444224,720.1507615021043,0.001317080674602164
366,-0.00670380847418528,-0.004796026156896005,0.00024413479787379299,1.0000204536068908,545,534,0.9798165137614679,0.013175861467183256,ok,1279.7857211628848,720.1555576537988,0.0010729458767283712
367,4.6403687579258985,4.247573852282926,-0.8143944175634309,0.999109825849552,307,248,0.8078175895765473,0.7054787714486053,ok,1275.2062743269646,715.8423717643299,0.8154673634401585
368,-1.9019950803585743,6.537072406631069,-0.3078549280512729,0.9994846870487571,354,298,0.8418079096045198,0.5283328737694459,ok,1277.2360593628562,709.3438431890818,1.1233222914914311
369,-12.615461711504167,7.991565625937255,-0.48873703052394785,0.9993145618906006,346,280,0.8092485549132948,0.8713136461572526,ok,1290.0713470489368,701.7103390550927,1.6120593220153787
370,-1.5279367155142154,1.6093996508867576,0.22107499357574095,0.9998816454291507,425,385,0.9058823529411765,0.5440402012369238,ok,1291.63790148493,700.138504126749,1.390984328439638
371,-0.15230068486425807,0.9985425684494658,0.5648910299033283,0.9999251572465798,440,362,0.8227272727272728,0.36052256634044677,ok,1291.804582875793,699.142261147574,0.8260932985363101
372,0.27104472204200647,0.8799143428311709,0.7241351608018116,1.0000815696572374,403,337,0.8362282878411911,0.4115185005167657,ok,1291.5351043942258,698.2618658726894,0.10195813773449913
373,0.31221417668871254,0.5691263492044527,0.7148165061754458,1.0000128674191133,442,381,0.8619909502262444,0.3650528299799125,ok,1291.2168205930932,697.6961115837785,-0.612858368440946
374,-0.5577159493323052,0.7285830376467857,0.4332084339615679,1.0001616613727635,441,386,0.8752834467120182,0.39564254155938294,ok,1291.7611423661283,696.9574681445697,-1.0460668024025135
