frame,step_center_dx,step_center_dy_down,step_rotation_deg,ransac_scale_diagnostic,good_matches,inliers,inlier_ratio,median_reprojection_error_px,status,center_x_in_reference,center_y_in_reference,rotation_to_reference_deg
489,0.0,0.0,0.0,nan,0,0,0.0,nan,reference,1280.0,720.0,0.0
490,1.8500344696155935,1.897883283346573,-0.03229132792603796,1.0001031113041385,436,415,0.9518348623853211,0.4772776734050173,ok,1278.1510354521695,718.1010743572122,0.03229132792603796
491,-2.065188171804948,0.7342216330184783,-0.08511991921992183,0.999730404729165,465,446,0.9591397849462365,0.44597806885710967,ok,1280.217723863177,717.3710862729516,0.11741124714595981
492,-6.2186214250036755,2.622725621190284,-0.5069167529138334,0.9999636082052278,422,371,0.8791469194312796,0.5767700239871774,ok,1286.4645542784008,714.8162767154705,0.6243280000597932
493,-0.34148832740288526,0.38718080384728637,-0.18787889709148248,0.9999416700976136,474,453,0.9556962025316456,0.5505408801612102,ok,1286.8114966644582,714.4339754816546,0.8122068971512756
494,-0.004066679167408438,-0.00023710591972303519,3.6601226724504463e-05,0.9999971983013326,674,674,1.0,0.0039726544635306366,ok,1286.815559574195,714.4342702071864,0.8121702959245513
495,-0.02370910881427335,3.399291742988339,-0.7240311352303259,0.9999423521662473,431,372,0.8631090487238979,0.4968418513181746,ok,1286.9303902806325,711.0368358245017,1.536201431154877
496,-0.5368442949995824,1.5273065641373478,-0.020420527754156013,0.9999197257583727,429,407,0.9487179487179487,0.4992222502728988,ok,1287.5085254956123,709.5246761731648,1.5566219589090327
497,-1.440572781257515,6.761150307412095,0.18552805163955874,0.9995555966247345,436,384,0.8807339449541285,0.878792336272731,ok,1289.1104654066303,702.7999314241794,1.3710939072694739
498,-2.641583988610364,14.409901839229292,0.408870621294842,0.9990723624563714,431,383,0.888631090487239,1.0625857846799551,ok,1291.9936648957937,688.4364221840669,0.962223285974632
499,0.1848808990289399,4.871121928184266,0.4644585139687837,0.9996707554260874,398,349,0.8768844221105527,0.41963276150472567,ok,1291.851108966652,683.5638779212479,0.4977647720058485
500,0.5936089781412193,2.891858716032175,0.4116321296506446,0.9997909668189795,356,306,0.8595505617977528,0.537164414492584,ok,1291.2618479836333,680.671130101905,0.08613264235520429
501,0.20036312161437309,2.7991670237245216,0.24071394490565848,1.0000241131536372,394,365,0.9263959390862944,0.5223921746579497,ok,1291.053933580191,677.8725138352384,-0.1545813025504539
502,0.2020806393084058,1.6109125520165435,0.004991802334106627,0.9999520587157752,463,440,0.9503239740820735,0.40291481655518546,ok,1290.8473672164043,676.262170340086,-0.15957310488456053
503,-0.12544584538636627,1.586265209817384,-0.23658222975167967,0.999945954009098,442,381,0.8619909502262444,0.34066647098646485,ok,1290.974944987872,674.6760751701073,0.07700912486711874
504,-0.37663707014485226,1.7248327754426782,-0.43090242443133864,0.9999421785103283,406,347,0.854679802955665,0.32168170923813405,ok,1291.3668572339973,672.9546489076187,0.5079115492984565
505,-0.6491921700380772,1.5454698710933599,-0.3790488586690526,0.9999537711641723,389,340,0.8740359897172236,0.494767859921702,ok,1292.0398951231848,671.4194135524324,0.8869604079675082
506,-1.8581846522993146,4.069358076857725,-0.30518897051025495,0.9995374019458336,376,325,0.8643617021276596,0.9343385773874988,ok,1293.9823423063563,667.389596645882,1.1921493784777626
507,4.538619711974434,10.920402319273535,-0.1366021324754511,0.9993966450256513,352,309,0.8778409090909091,0.6421910964787736,ok,1289.6981763541864,656.3668847382347,1.3287515109532133
508,6.6014794320242345,2.9567125815947293,0.04399417246362925,0.9997121607504912,377,334,0.8859416445623343,0.5684407222113852,ok,1283.1646500077507,653.262901255349,1.2847573384895843
509,0.9196468374016149,1.4750879183227426,0.1864505706557602,1.0001237571173132,415,399,0.9614457831325302,0.4534397413672783,ok,1282.2734464596365,651.77045664728,1.0983067678338245
510,-1.1744161594481284,1.2949587192390482,0.32139516529352985,0.9999272207406892,439,383,0.8724373576309795,0.34042667404047533,ok,1283.465313322941,650.4915411769448,0.7769116025402953
511,-1.8803959513927566,1.587134575961727,0.307004069303249,1.0000059680325417,419,382,0.9116945107398569,0.5588170827066615,ok,1285.3586626666379,648.9198817485222,0.469907533237047
512,-1.8436324349365805,1.6857092871755412,0.24494651793096134,0.9999234897134696,451,435,0.9645232815964523,0.5550225712883066,ok,1287.2088994918636,647.2414241093193,0.22496101530608617
513,-0.7706863907521893,0.8834648235491613,0.0792528357951367,0.9999750083902506,463,447,0.9654427645788337,0.28064486320231946,ok,1287.9818301163991,646.3599220633803,0.14570817951094958
514,-1.0204566986203645,1.6098258991954708,0.06601380014844087,0.9998598210918869,420,409,0.9738095238095238,0.419818684544952,ok,1289.0045249812026,644.7515171041164,0.07969437936250882
515,6.1768553141857865,6.472089828777257,-0.19957909480527494,0.9995869418466897,342,296,0.8654970760233918,0.7461029748482592,ok,1282.8592894472627,638.2493967917455,0.2792734741677834
516,-3.451559236766343,9.094099517489894,-0.2873670582362118,0.9994771423664465,414,356,0.8599033816425121,0.7394612689528851,ok,1286.4006167326902,629.1898764812433,0.5666405324039947
517,-5.6060210789150915,2.739259439721991,-0.24964810312519858,0.9998688686878104,416,368,0.8846153846153846,0.5219900976188527,ok,1292.0450935823487,626.5307608934935,0.8162886355291927
518,-0.4832541133825998,1.314887193867662,-0.17325484057799098,0.9999621518619429,438,392,0.8949771689497716,0.3174252888524173,ok,1292.5509836389128,625.2244155634339,0.9895434761071832
519,0.9283084359833538,1.0695817629771227,-0.06385074417337193,0.9999730398909412,444,426,0.9594594594594594,0.4121196035441308,ok,1291.642495453944,624.1379483905367,1.053394220280555
520,1.2918127187838309,1.4086638189157838,0.050202748299124564,1.0000396056920935,436,419,0.9610091743119266,0.44270850179413085,ok,1290.3755437687798,622.7068833037595,1.0031914719814308
521,0.2211506143862607,1.6220466172965189,0.15400391367022567,0.9999816787132331,449,432,0.9621380846325167,0.40017387985106856,ok,1290.1784571091098,621.0817372575511,0.8491875583112054
522,0.15351179185313413,1.910849840126275,0.21128134137050641,1.000086078910897,447,426,0.9530201342281879,0.4722686323332095,ok,1290.0462289606305,619.169296749065,0.6379062169406995
523,-0.36618544942461995,1.1109224998854188,0.13745899079097523,1.0000071766306236,448,423,0.9441964285714286,0.4212397861613259,ok,1290.4221036175636,618.0616150139095,0.5004472261497246
524,2.1266134392699314,-5.877522144681961,0.3611031511192191,0.9999526431801964,380,309,0.8131578947368421,0.5419792941267222,ok,1288.2812022718176,623.9339478305245,0.13934407503050625
525,6.975450780136498,8.811433420707544,0.08312085092730695,0.9994104221176221,336,283,0.8422619047619048,0.8603928345729616,ok,1281.3144013353692,615.1156737802601,0.056223224103199465
526,-3.4984044896909836,10.950905988803811,0.030097600876226944,0.9994594815749972,401,351,0.8753117206982544,0.6612934777315004,ok,1284.8177988349926,604.1663641258232,0.026125623226972584
527,-0.002273775855428539,0.0022923470941123014,-0.00011780387014665747,1.0000005504600393,600,600,1.0,0.004399583343828196,ok,1284.8200736605831,604.1640728204366,0.026243427097119236
528,0.010492775881630223,-0.005064814555680641,-0.00013942419678562577,0.9999932843902885,590,590,1.0,0.012015424739041866,ok,1284.8095785536311,604.1691328028718,0.02638285129390486
529,-0.18311271993843548,6.813810848099365,-0.6603692543805835,0.9996950053588114,354,311,0.8785310734463276,0.5326374416558662,ok,1285.0743470832738,597.3580061583591,0.6867521056744865
530,0.6351160433766836,1.4022948192937292,-0.3265153010836748,0.9999761105315174,425,381,0.8964705882352941,0.3442777338956221,ok,1284.46412843916,595.9446992719579,1.0132674067581604
531,-0.9333133777779494,1.3015308158655898,-0.20252009030847118,0.9999009691583691,457,406,0.888402625820569,0.30377824180374446,ok,1285.4248474586304,594.6632644154728,1.2157874970666311
532,-0.826819854781661,1.321980733359851,-0.005719078722284197,0.9999987548191112,468,443,0.9465811965811965,0.39236113511876686,ok,1286.279661004554,593.359209994315,1.221506575788915
533,-0.4211911115605744,1.6287610410280422,0.16999228739345085,0.9999875158905885,427,398,0.9320843091334895,0.4290616217814778,ok,1286.7306711615402,591.7384526653098,1.051514288395465
534,-0.8295405581038722,8.832546860111165,0.31510678231265465,0.9994438705754451,355,307,0.8647887323943662,0.8676231503141221,ok,1287.6736624676532,582.9172969037219,0.7364075060828108
535,6.155830829657134,14.224724599713682,0.40267829136430605,0.9991230219808084,380,329,0.8657894736842106,0.9537797124580432,ok,1281.6007899710362,568.6569581005629,0.3337292147185056
536,7.935932677433584,5.554159727803722,0.32956790104783057,0.9995585900330857,363,316,0.8705234159779615,0.7274404532992711,ok,1273.6652607055157,563.1022220115319,0.004161313670675839
537,1.3208123725914902,2.9243205002051127,0.18757088607077138,1.0000027918348326,415,389,0.9373493975903614,0.35728701246395433,ok,1272.335094071081,560.1821445406164,-0.18340957240009526
538,-0.5904315968596165,2.2701867942369063,0.016576654771501415,0.9998386855191961,429,414,0.965034965034965,0.39399632463632367,ok,1272.917598186285,557.9099107262681,-0.19998622717159664
539,-1.3778502985746854,2.0884820181217947,-0.1596936680330928,0.9999658768713366,414,368,0.8888888888888888,0.39113108207919034,ok,1274.2939794447336,555.820460268207,-0.04029255913850412
540,-1.4587443200298367,1.825148936817186,-0.30054548741932074,0.9999344050618126,406,362,0.8916256157635468,0.29491953823981387,ok,1275.760999007863,554.0019561482828,0.26025292828081603
541,-0.9108993781680965,1.6833011562242746,-0.19464634598484556,1.0000301622481236,424,378,0.8915094339622641,0.3308885921589827,ok,1276.6852340891417,552.325940046264,0.4548992742656612
542,-0.3341916236850011,1.2544437031720008,-0.06927808724961891,0.9999014035140322,418,393,0.9401913875598086,0.47571332863849647,ok,1277.030887997156,551.0746061892762,0.5241773615152798
543,-0.02071251620827752,-0.009382878120959504,-0.000471796954446833,0.9999756894380218,602,598,0.9933554817275747,0.028129328404404894,ok,1277.0515137285627,551.0841783328942,0.5246491584697267
544,5.657347877224765,15.700672160451745,-0.02354735137074087,0.9990139006838235,384,333,0.8671875,1.3338658119374922,ok,1271.5446439295958,535.330097074022,0.5481965098404675
545,-5.565476614055797,3.2094624532328453,0.06869867928337559,0.9999964712565036,429,382,0.8904428904428905,0.4369927023290141,ok,1277.1367847368076,532.1673229163192,0.47949783055709216
546,1.5603577177673742,1.81425024942439,0.10590053743660383,1.000115064791859,429,411,0.958041958041958,0.35362137759837076,ok,1275.5882899298326,530.3429369901228,0.3735972931204886
547,4.198948010423692,1.4556321646754213,0.3226641191219958,0.9998604775248973,396,342,0.8636363636363636,0.4488405319769497,ok,1271.3906375648353,528.8835727395963,0.05093317399849347
548,0.24832888142623233,1.6567219743185433,0.30157710730226556,1.0000603635399579,418,385,0.9210526315789473,0.39245099082896057,ok,1271.1350636498246,527.2279529440192,-0.25064393330377155
549,-1.0582827432253907,1.602019769972685,0.1536049449430834,0.9999826269141887,404,392,0.9702970297029703,0.39736050263959555,ok,1272.1820171377196,525.6185064235733,-0.4042488782468546
550,-1.0195415612840861,1.4682761997501075,-0.037757505275982595,1.0000004192326548,387,366,0.9457364341085271,0.41860216242686255,ok,1273.1921461048444,524.1437388270638,-0.36649137297087214
551,-0.24712494543518915,0.6746665758859081,-0.08562804793601367,1.0000065087077015,427,418,0.9789227166276346,0.35294155166457586,ok,1273.4359608857324,523.4678689580102,-0.2808633250348586
552,5.509466890659269,5.471294217906916,-0.4878303997544023,0.9995635854727551,373,319,0.8552278820375335,0.7004463827274462,ok,1267.9462936171915,517.9767088693874,0.2069670747195425
553,3.3193310530614326,11.057237842605446,-0.29597792079215696,0.9994611334262486,354,308,0.8700564971751412,0.6286544833714702,ok,1264.724150144678,506.8907601598585,0.5029449955116988
554,0.4369749287211562,2.758096003657556,-0.21046899984644482,0.9998714516253896,386,337,0.8730569948186528,0.26453558627690216,ok,1264.3215504224077,504.12743713904644,0.7134139953581431
555,-0.28660952074505985,0.8241729778378613,-0.08102957710461135,0.9999876321937117,390,374,0.958974358974359,0.4184074394664506,ok,1264.619559725208,503.3073172879124,0.7944435724627544
556,-0.20865202744084854,0.5567680362086094,0.008436582437514068,0.9999866039812145,392,370,0.9438775510204082,0.25182444102699486,ok,1264.8358298519288,502.7534639255619,0.7860069900252403
557,-0.710825088473257,0.691216532195881,0.12679834711848834,1.0000110046700994,385,370,0.961038961038961,0.3189177010021656,ok,1265.5545604142462,502.07047126119795,0.6592086429067523
558,-0.7851291006534211,0.8286673474418649,0.21948865009901095,1.0000172222254302,382,367,0.9607329842931938,0.4283304646182528,ok,1266.3460259896192,501.2478537799786,0.43971999280774193
559,-0.7220733210519938,0.8879731133514497,0.2337068641316408,0.9999772796014899,418,399,0.9545454545454546,0.4456736517731365,ok,1267.0712874388685,500.3624826932341,0.20601312867610175
560,-0.6327106675798859,1.1539461431701739,0.1726054000103982,1.0000298617673784,410,387,0.9439024390243902,0.3912275860736337,ok,1267.7046708358434,499.2089056638846,0.033407728665703976
