shot,ammo_before,ammo_after,keyframe,time_sec,shot_time_ms,reticle_screen_x,reticle_screen_y,reticle_offset_x,reticle_offset_y_down,reticle_angle_deg,reticle_confidence,world_x_ref,world_y_ref,recoil_x_right_px,recoil_y_up_px,shot_delta_x_right_px,shot_delta_y_up_px,background_only_x_right_px,background_only_y_up_px,reticle_jitter_contribution_x_px,reticle_jitter_contribution_y_up_px,camera_step_center_dx,camera_step_center_dy_down,camera_rotation_since_prev_deg,cumulative_rotation_to_ref_deg,trainer_recoil_x_right_px,trainer_recoil_y_up_px,trainer_shot_delta_x_right_px,trainer_shot_delta_y_up_px,trajectory_correction
26,35,34,727,6.058333333333334,1917,1271.8358242257932,690.8055406391085,-8.164175774206797,-29.19445936089153,-1.0,42.81306266784668,1237.8529831287215,-21.257179229174312,-37.66057686462909,718.9233514368533,5.806834854960016,21.267862451154997,-34.07313169663462,712.0376206829959,-3.587445167994474,6.885730753857388,-13.534946870549902,18.237953433149414,-0.4179891613571798,0.17712413389926487,-37.66057686462909,718.9233514368533,5.806834854960016,21.267862451154997,
27,34,33,736,6.133333333333334,1992,1278.066876496734,697.3846225930117,-1.9331235032659606,-22.615377406988273,-1.5,43.03529930114746,1253.8441952746323,-34.87504182103953,-21.66936471871827,732.5412140287185,15.991212145910822,13.617862591865219,-24.453888592675867,732.2410907029366,2.784523873957596,0.3001233257818967,-9.41228167027134,20.30071408840513,-0.40839134985863673,0.5855154837578995,-21.66936471871827,732.5412140287185,15.991212145910822,13.617862591865219,
28,33,32,745,6.208333333333333,2067,1270.3879304636112,698.7763470008188,-9.612069536388844,-21.22365299918124,-1.75,48.71652793884277,1254.280521993813,-46.86422061641531,-21.2330379995376,744.5303928240943,0.4363267191806699,11.989178795375778,-16.188192955340583,745.6041657556785,-5.044845044197018,-1.0737729315842444,-8.214815192837705,13.394413409395838,0.36761527089596474,0.21790021286193692,-21.2330379995376,744.5303928240943,0.4363267191806699,11.989178795375778,
29,32,31,755,6.291666666666667,2150,1279.0314864366617,697.6471025328867,-0.9685135633383197,-22.35289746711328,-1.25,47.79960060119629,1267.8392609005637,-68.76549393868811,-7.674299092786896,766.4316661463671,13.558738906750705,21.9012733222728,-11.174446769358383,766.413373879569,3.500147676571487,0.01829226679808471,-5.0302958517597745,20.805213702449805,0.26347220015987505,-0.04557198729793663,-7.674299092786896,766.4316661463671,13.558738906750705,21.9012733222728,
30,31,30,763,6.358333333333333,2217,1287.3811596383625,700.2891875151797,7.381159638362533,-19.71081248482028,-2.0,38.95477104187012,1289.6443702039378,-73.39628084623689,14.130810210587242,771.0624530539159,21.805109303374138,4.6307869075487815,2.27194618595513,773.6821993175985,11.858864024632112,-2.6197462636826003,-13.449612833067931,7.262865921785192,-0.020181219178908836,-0.02539076811902792,14.130810210587242,771.0624530539159,21.805109303374138,4.6307869075487815,
31,30,29,773,6.441666666666666,2300,1276.35176238103,696.2277316159305,-3.6482376189699153,-23.772268384069548,-2.0,72.25720024108887,1284.7432085507478,-98.69164469123734,9.22964855739724,796.3578168989163,-4.901161653190002,25.295363845000452,8.305769486270037,794.9063857809504,0.9238790711272031,1.4514311179659671,-5.957312033933476,21.245788947010738,-0.2318315707775855,0.20644080265855622,9.22964855739724,796.3578168989163,-4.901161653190002,25.295363845000452,
32,29,28,782,6.516666666666667,2375,1278.0946978975003,696.8474508954843,-1.9053021024997179,-23.152549104515742,-1.25,44.40910720825195,1298.7961525950236,-105.78171402984822,23.28259260167306,803.4478862375272,14.052944044275819,7.090069338610874,20.58902154081329,802.6201871569924,2.6935710608597674,0.827699080534785,-12.245655080104825,7.773348336692834,-0.0717438557212957,0.2781846583798514,23.28259260167306,803.4478862375272,14.052944044275819,7.090069338610874,
33,28,27,791,6.591666666666667,2450,1277.8035310831744,698.8461098203173,-2.196468916825552,-21.153890179682662,-1.25,80.75205993652344,1304.8543121870068,-125.8813021072101,29.34075219365627,823.5474743148891,6.0581595919832125,20.099588077361886,27.140497339061312,824.7369198062967,2.2002548545949594,-1.1894454914075823,-6.6452372812223075,22.088741921895235,0.5212373232994452,-0.24305266491959013,29.34075219365627,823.5474743148891,6.0581595919832125,20.099588077361886,
34,27,26,800,6.666666666666667,2525,1287.1190177257065,699.8683552157052,7.119017725706499,-20.13164478429485,-1.25,42.88248062133789,1327.5896648307203,-135.77314553228678,52.07610483736971,833.4393177399658,22.73535264371344,9.891843425076672,40.61062372175547,835.5925479123122,11.465481115614239,-2.1532301723464116,-13.545188880449814,10.761822547078168,0.15484319297527996,-0.397895857894869,52.07610483736971,833.4393177399658,22.73535264371344,9.891843425076672,
35,26,25,809,6.741666666666666,2600,1288.4291814174194,698.786441878326,8.429181417419386,-21.213558121674055,-1.25,40.8621768951416,1337.3841449156498,-151.10963684960245,61.87058492229926,848.7758090572814,9.794480084929546,15.336491317315676,48.91927295442542,849.9102951091265,12.951311967873835,-1.1344860518451014,-8.28454065427286,14.331710400755924,-0.4943248713561151,0.09642901346124239,61.87058492229926,848.7758090572814,9.794480084929546,15.336491317315676,
