frame,step_center_dx,step_center_dy_down,step_rotation_deg,ransac_scale_diagnostic,good_matches,inliers,inlier_ratio,median_reprojection_error_px,status,center_x_in_reference,center_y_in_reference,rotation_to_reference_deg
377,0.0,0.0,0.0,nan,0,0,0.0,nan,reference,1280.0,720.0,0.0
378,0.015425656004708799,0.03796393458583225,0.0004050471394590404,1.0000066852097202,901,892,0.9900110987791343,0.08273179408432021,ok,1279.9845740756134,719.9620361744652,-0.00040504713945904047
379,0.030198804059864415,0.13496661012641198,0.0006404975325157486,0.9999870899080648,869,850,0.9781357882623706,0.1290822746192477,ok,1279.9543728086612,719.827070115435,-0.001045544671974789
380,0.012880041022299338,0.008666622818964242,0.0002785879822038619,1.0000015513492126,910,898,0.9868131868131869,0.08039652989844868,ok,1279.9414925673525,719.8184037902822,-0.001324132654178651
381,0.017946791461554312,0.04703600318498502,-0.00073172063445914,0.9999890711088154,882,874,0.9909297052154195,0.10508335293684168,ok,1279.9235452895614,719.7713679726612,-0.000592412019719511
382,0.017465021729549335,0.0854339178903274,0.0007314589859778319,0.9999953988181012,909,900,0.9900990099009901,0.09952611312471275,ok,1279.9060782938082,719.6859344583388,-0.0013238710056973427
383,0.004517338570849461,0.01586529105338741,-0.00018252646837639647,1.0000031598355685,941,925,0.9829968119022316,0.06762015578006611,ok,1279.9015606391984,719.6700692572753,-0.001141344537320946
384,0.019534010905545074,0.050408843467721454,4.584006712135901e-06,0.9999900037041103,896,883,0.9854910714285714,0.10445402822673701,ok,1279.8820256201084,719.6196608045024,-0.001145928544033082
385,0.032297706967028716,0.041877518997353036,-0.00042427872366765097,1.0000073128012237,916,903,0.9858078602620087,0.08600460196513386,ok,1279.8497273856897,719.5777836923033,-0.000721649820365431
386,0.008079305767068945,0.008667132628943364,0.00019247450347637484,0.9999988158225872,931,920,0.9881847475832438,0.06624268959016319,ok,1279.8416479416442,719.5691166885764,-0.0009141243238418058
387,0.006516301961482895,-0.0004514240547450754,5.3301283254863334e-05,1.0000057924509766,1000,998,0.998,0.006972220618687878,ok,1279.835131647306,719.5695682226573,-0.0009674256070966693
388,7.780092973771389,5.883072470315142,-0.2599654995517879,0.9997235530879729,637,585,0.9183673469387755,0.563176486797348,ok,1272.0817117303013,713.6513870863533,0.25899807394469115
389,0.12260093998247612,5.0830388194610805,-0.07434936280366179,0.999777310452631,785,719,0.9159235668789809,0.3129610824294696,ok,1271.9886858707803,708.5677210056501,0.33334743674835293
390,-3.246073185272735,5.851061502631637,-0.08138705361454703,0.9997605146048162,689,618,0.8969521044992743,0.4594290865904039,ok,1275.2770264521366,702.7403092257318,0.4147344903629
391,-2.9898980273408142,1.910013296436091,0.05286775045804162,0.999805569182011,702,678,0.9658119658119658,0.37394458742445275,ok,1278.2789279647654,700.8492173942931,0.3618667399048584
392,2.6230915816458946,1.2241333736214983,0.1678992966288097,0.9999464031200296,791,729,0.9216182048040455,0.2807884908398281,ok,1275.6599955515103,699.6162109154305,0.1939674432760486
393,4.072303399683051,1.1445523823291524,0.25028831063612134,0.9999230105656124,749,677,0.9038718291054739,0.34583409246222035,ok,1271.5865690421226,698.4756620968418,-0.056320867360072864
394,0.6156891843590984,0.40303655747311495,0.14174447071282972,1.0000497076806285,800,757,0.94625,0.27168691833944014,ok,1270.9694902853441,698.0747563144823,-0.19806533807290266
395,-0.09054290890617267,0.9768251759566056,0.2075896943336732,1.0000136186180146,723,693,0.9585062240663901,0.33907877404685144,ok,1271.0531150449142,697.0973145810153,-0.4056550324065759
396,-0.9685354638820627,1.4461856832717785,0.11945197460821003,0.999954272015242,766,730,0.9530026109660574,0.3204365861321019,ok,1272.008355949484,695.6423132787704,-0.525107007014786
397,-0.20717885867429686,0.44174724842878277,-0.022735948761766402,0.9999767048282169,800,769,0.96125,0.21725278428351913,ok,1272.2116536413546,695.1987664836565,-0.5023710582530196
398,-0.3305969428088247,0.9167446032549833,-0.12631935733133845,0.9999317009881009,737,697,0.9457259158751696,0.3427956499934172,ok,1272.536226599918,694.279871821162,-0.37605170092168116
399,4.169263988981811,4.938121777489073,-0.26050129219496126,0.9997113368676603,605,548,0.9057851239669421,0.5088714187170473,ok,1268.3570122129029,689.350168381147,-0.11555040872671979
400,-4.048384064175707,7.622316722331107,-0.5935316321670252,0.9997711406139688,732,661,0.9030054644808743,0.48536678312691933,ok,1272.4688426714886,681.7618895231684,0.47798122344030614
401,-7.3591655429033835,3.202114125324897,-0.4913428001312209,0.9999435569852747,743,665,0.8950201884253028,0.5356743393296446,ok,1279.8811255357405,678.6847292901331,0.9693240235715275
402,-1.7590429826016134,1.5201041051915354,-0.08074585777149212,0.9999292805997998,788,753,0.9555837563451777,0.42275727977846844,ok,1281.6677307653156,677.1971169552432,1.0500698813430196
403,-0.05996957040133566,0.708383370678348,0.08024379107952377,0.9999659319598639,812,782,0.9630541871921182,0.21988152978497683,ok,1281.7396817357283,676.489850098191,0.9698260902634958
404,0.6740779341810139,2.2659687457498876,0.7008014045576454,0.9998888224220552,752,686,0.9122340425531915,0.37135095580904093,ok,1281.0762507467753,674.2207412993536,0.2690246857058493
405,0.3905091680846908,0.6727855292526783,0.300565824006701,0.9999727468093675,790,746,0.9443037974683545,0.22717717973199034,ok,1280.6853712716581,673.5481708460463,-0.03154113830085214
406,0.5400676965136881,1.2951321699213167,0.27104040589981837,0.9999554506321168,757,692,0.9141347424042272,0.29834794585326047,ok,1280.1384714877718,672.2559088444508,-0.3025815442006709
407,-0.02232928294233716,1.5251954088112143,0.18834041411490487,1.0000040105928156,778,747,0.9601542416452442,0.3410502100443843,ok,1280.147731924744,670.7305781012207,-0.490921958315576
408,-0.3002810109544498,0.687034735983616,0.045165901941354246,0.99997372411473,857,843,0.9836639439906651,0.16361791700936532,ok,1280.4415716463775,670.0407639001651,-0.5360878602569303
409,-0.08900873232369122,-0.15789460198129746,-0.04504951331587878,0.9999584221304251,682,652,0.9560117302052786,0.2899379565792425,ok,1280.5319302873452,670.1978898870901,-0.4910383469410515
410,8.697940493901342,12.351634810670816,-0.22055710381390614,0.9994407210705508,658,598,0.9088145896656535,0.5980779605883799,ok,1271.7757774777308,657.8874536922873,-0.27048124312714494
411,-4.531772107842016,5.970979144571174,-0.30032895023100264,0.9997785223935175,753,693,0.9203187250996016,0.41150620725571696,ok,1276.31065949695,651.9188361426296,0.02984770710385828
