shot,ammo_before,ammo_after,keyframe,time_sec,shot_time_ms,reticle_screen_x,reticle_screen_y,reticle_offset_x,reticle_offset_y_down,reticle_angle_deg,reticle_confidence,world_x_ref,world_y_ref,recoil_x_right_px,recoil_y_up_px,shot_delta_x_right_px,shot_delta_y_up_px,background_only_x_right_px,background_only_y_up_px,reticle_jitter_contribution_x_px,reticle_jitter_contribution_y_up_px,camera_step_center_dx,camera_step_center_dy_down,camera_rotation_since_prev_deg,cumulative_rotation_to_ref_deg,trainer_recoil_x_right_px,trainer_recoil_y_up_px,trainer_shot_delta_x_right_px,trainer_shot_delta_y_up_px,trajectory_correction
23,23,22,392,3.2666666666666666,1683,1268.4626899333962,702.3870058249898,-11.537310066603823,-17.612994175010158,2.0,50.47734832763672,1215.1210878776956,386.70409327056865,-41.6387089683526,298.2488262507915,-48.38681773072426,36.14145911125365,-53.08958863798398,315.8505939158429,11.450879669631377,-17.601767665051398,8.202746704769197,7.617821428251887,0.6320451499808803,-0.8237167025672798,-41.6387089683526,298.2488262507915,-48.38681773072426,36.14145911125365,
24,22,21,402,3.35,1767,1269.4162628757276,716.4582572302143,-10.583737124272375,-3.541742769785742,1.0,72.62417030334473,1217.7350314764344,380.0952014377875,-39.02476536961376,304.85771808357265,2.6139435987388424,6.608891832781126,-51.64296546910737,336.479527116894,12.618200099493606,-31.62180903332137,-1.6731355450792762,20.61179810336671,-0.19433539667947988,-0.6293813058878002,-39.02476536961376,304.85771808357265,2.6139435987388424,6.608891832781126,
25,21,20,411,3.425,1842,1272.5029558954961,715.0102815113053,-7.497044104503857,-4.989718488694734,1.0,70.42814826965332,1214.7985269262842,366.536456368826,-41.961269919763936,318.41646315253416,-2.9365045501501754,13.558745068961514,-57.68326891854281,348.5057651788388,15.721998998778872,-30.08930202630461,5.989085231175068,12.051826657297852,-0.3856255598574017,-0.24375574603039912,-41.961269919763936,318.41646315253416,-2.9365045501501754,13.558745068961514,
26,20,19,420,3.5,1917,1274.4832481286458,720.2181703380727,-5.516751871354245,0.2181703380726958,0.25,54.16501045227051,1229.0602844389493,367.50156643193355,-27.699512407098837,317.4513530894266,14.261757512665099,-0.9651100631075451,-45.422251869804086,352.6977923458565,17.72273946270525,-35.24643925642988,-12.246652355549259,4.233808795967434,-0.43911570794529153,0.19535996191489166,-27.699512407098837,317.4513530894266,14.261757512665099,-0.9651100631075451,
27,19,18,430,3.5833333333333335,2000,1277.4619164686935,698.9760113087377,-2.5380835313064836,-21.023988691262275,0.0,72.00041198730469,1217.3643690344036,325.57572383310816,-39.395427811644595,359.377195688252,-11.695915404545758,41.9258425988254,-60.065833225386314,373.40414039005594,20.67040541374172,-14.026944701803927,14.61232679196678,20.72841600243146,0.2817972465124117,-0.08643728459751943,-39.395427811644595,359.377195688252,-11.695915404545758,41.9258425988254,
28,18,17,439,3.658333333333333,2075,1280.2917011665108,703.1010012409461,0.29170116651084754,-16.89899875905394,-0.5,51.11650466918945,1232.880763270332,325.12988445370536,-23.87903357571622,359.8230350676548,15.516394235928374,0.4458393794027984,-47.282991162941016,377.96939268854,23.403957587224795,-18.14635762088517,-12.817038182386113,4.4683455521583255,0.3473398266304266,-0.4337771112279453,-23.87903357571622,359.8230350676548,15.516394235928374,0.4458393794027984,
29,17,16,447,3.725,2142,1277.4124774907682,716.9968091048398,-2.5875225092318033,-3.0031908951601736,0.0,45.892751693725586,1222.753084902402,326.41484093511343,-34.00671194364622,358.53807858624674,-10.127678367930002,-1.2849564814080736,-54.65352708061687,390.58703183577626,20.646815136970645,-32.04895324952952,7.345857658160867,12.632022507487363,-0.321778805265511,-0.11199830596243492,-34.00671194364622,358.53807858624674,-10.127678367930002,-1.2849564814080736,
30,16,15,457,3.808333333333333,2225,1277.738120919414,712.6518030753892,-2.2618790805859135,-7.348196924610761,0.0,61.36884307861328,1234.4124067498217,303.3086830578674,-22.34739009622649,381.64423646349275,11.659321847419733,23.106157877246005,-43.362919528608245,409.33177063474335,21.015529432381754,-27.687534171250604,-11.195628616544582,18.80162097839934,-0.40187357319490763,0.2898752672324715,-22.34739009622649,381.64423646349275,11.659321847419733,23.106157877246005,
31,15,14,466,3.8833333333333333,2300,1271.3221791492135,751.721235361165,-8.677820850786475,31.721235361164986,0.0,53.55202674865723,1211.898325924491,329.11857099488014,-44.86147092155716,355.83434852648,-22.514080825330666,-25.809887937012718,-59.4153623541888,422.6003403394771,14.553891432631644,-66.76599181299707,16.055993998426175,13.264272290646431,0.27453825846380076,0.015337008768671789,-44.86147092155716,355.83434852648,-22.514080825330666,-25.809887937012718,
32,14,13,476,3.966666666666667,2383,1271.9494069807913,708.5031237142414,-8.05059301920869,-11.496876285758617,0.0,65.40689659118652,1229.0147940143027,271.43127123418907,-27.745002831745524,413.5216482871711,17.116468089811633,57.687299760691076,-42.883512923503304,437.1078046400274,15.13851009175778,-23.58615635285628,-16.5962674536936,14.433726914282147,0.27039732887224605,-0.255060320103573,-27.745002831745524,413.5216482871711,17.116468089811633,57.687299760691076,
