frame,change_score,event_threshold,approximate_event
0,0.0,0.2215646872627989,0
1,0.0,0.2215646872627989,0
2,0.0,0.2215646872627989,0
3,0.0,0.2215646872627989,0
4,0.0,0.2215646872627989,0
5,0.0,0.2215646872627989,0
6,0.0,0.2215646872627989,0
7,0.0,0.2215646872627989,0
8,0.0,0.2215646872627989,0
9,0.0,0.2215646872627989,0
10,0.0,0.2215646872627989,0
11,0.0,0.2215646872627989,0
12,0.0,0.2215646872627989,0
13,0.0,0.2215646872627989,0
14,0.0,0.2215646872627989,0
15,0.0,0.2215646872627989,0
16,0.0,0.2215646872627989,0
17,0.0,0.2215646872627989,0
18,0.0,0.2215646872627989,0
19,0.0,0.2215646872627989,0
20,0.0,0.2215646872627989,0
21,0.0,0.2215646872627989,0
22,0.0,0.2215646872627989,0
23,0.0,0.2215646872627989,0
24,0.0,0.2215646872627989,0
25,0.0,0.2215646872627989,0
26,0.0,0.2215646872627989,0
27,0.0,0.2215646872627989,0
28,0.0,0.2215646872627989,0
29,0.0,0.2215646872627989,0
30,0.017407765595569783,0.2215646872627989,0
31,0.017407765595569783,0.2215646872627989,0
32,0.017407765595569783,0.2215646872627989,0
33,0.0,0.2215646872627989,0
34,0.0,0.2215646872627989,0
35,0.0,0.2215646872627989,0
36,0.017407765595569783,0.2215646872627989,0
37,0.017407765595569783,0.2215646872627989,0
38,0.024618298195866545,0.2215646872627989,0
39,0.017407765595569783,0.2215646872627989,0
40,0.017407765595569783,0.2215646872627989,0
41,0.0,0.2215646872627989,0
42,0.0,0.2215646872627989,0
43,0.0,0.2215646872627989,0
44,0.0,0.2215646872627989,0
45,0.017407765595569783,0.2215646872627989,0
46,0.017407765595569783,0.2215646872627989,0
47,0.03015113445777636,0.2215646872627989,0
48,0.024618298195866545,0.2215646872627989,0
49,0.017407765595569783,0.2215646872627989,0
50,0.024618298195866545,0.2215646872627989,0
51,0.024618298195866545,0.2215646872627989,0
52,0.024618298195866545,0.2215646872627989,0
53,0.017407765595569783,0.2215646872627989,0
54,0.024618298195866545,0.2215646872627989,0
55,0.017407765595569783,0.2215646872627989,0
56,0.024618298195866545,0.2215646872627989,0
57,0.017407765595569783,0.2215646872627989,0
58,0.017407765595569783,0.2215646872627989,0
59,0.0,0.2215646872627989,0
60,0.017407765595569783,0.2215646872627989,0
61,0.017407765595569783,0.2215646872627989,0
62,0.017407765595569783,0.2215646872627989,0
63,0.0,0.2215646872627989,0
64,0.017407765595569783,0.2215646872627989,0
65,0.017407765595569783,0.2215646872627989,0
66,0.017407765595569783,0.2215646872627989,0
67,0.0,0.2215646872627989,0
68,0.017407765595569783,0.2215646872627989,0
69,0.017407765595569783,0.2215646872627989,0
70,0.017407765595569783,0.2215646872627989,0
71,0.0,0.2215646872627989,0
72,0.0,0.2215646872627989,0
73,0.024618298195866545,0.2215646872627989,0
74,0.024618298195866545,0.2215646872627989,0
75,0.03015113445777636,0.2215646872627989,0
76,0.034815531191139566,0.2215646872627989,0
77,0.034815531191139566,0.2215646872627989,0
78,0.03015113445777636,0.2215646872627989,0
79,0.017407765595569783,0.2215646872627989,0
80,0.017407765595569783,0.2215646872627989,0
81,0.017407765595569783,0.2215646872627989,0
82,0.024618298195866545,0.2215646872627989,0
83,0.017407765595569783,0.2215646872627989,0
84,0.017407765595569783,0.2215646872627989,0
85,0.03015113445777636,0.2215646872627989,0
86,0.03015113445777636,0.2215646872627989,0
87,0.03015113445777636,0.2215646872627989,0
88,0.024618298195866545,0.2215646872627989,0
89,0.03015113445777636,0.2215646872627989,0
90,0.017407765595569783,0.2215646872627989,0
91,0.03892494720807615,0.2215646872627989,0
92,0.04923659639173309,0.2215646872627989,0
93,0.017407765595569783,0.2215646872627989,0
94,0.024618298195866545,0.2215646872627989,0
95,0.04264014327112209,0.2215646872627989,0
96,0.046056618647183835,0.2215646872627989,0
97,0.03892494720807615,0.2215646872627989,0
98,0.034815531191139566,0.2215646872627989,0
99,0.0,0.2215646872627989,0
100,0.0,0.2215646872627989,0
101,0.017407765595569783,0.2215646872627989,0
102,0.03015113445777636,0.2215646872627989,0
103,0.03015113445777636,0.2215646872627989,0
