frame,step_center_dx,step_center_dy_down,step_rotation_deg,ransac_scale_diagnostic,good_matches,inliers,inlier_ratio,median_reprojection_error_px,status,center_x_in_reference,center_y_in_reference,rotation_to_reference_deg
164,0.0,0.0,0.0,nan,0,0,0.0,nan,reference,1280.0,720.0,0.0
165,0.0010022324461260723,0.027653712856931634,0.0002581489164176985,0.9999974155716357,838,822,0.9809069212410502,0.10070061022211305,ok,1279.9989976429588,719.972346291659,-0.00025814891641769844
166,0.0022706624995407765,0.037765480698226384,4.299186589206913e-05,1.0000127780420442,831,819,0.9855595667870036,0.11655711581346913,ok,1279.996726781968,719.9345808228958,-0.00030114078230976756
167,0.021939392080639664,0.1002149041521534,0.0011054554074997928,0.9999707901334743,789,764,0.9683143219264893,0.13964332095978724,ok,1279.9747849296448,719.8343664573798,-0.0014065961898095595
168,0.012709358881011212,0.03617826593938389,0.00035772329383330855,0.9999985438379935,810,793,0.9790123456790123,0.09331449054768572,ok,1279.9620744567258,719.7981885828193,-0.0017643194836428678
169,0.025562318904349013,0.030135912736341197,-0.0007265837512658134,1.0000124914319488,801,790,0.9862671660424469,0.12093436550419971,ok,1279.9365115920068,719.7680531330702,-0.001037735732377055
170,0.055928819906966964,0.06634005658543174,0.0008731579129902852,0.9999800243843955,813,788,0.9692496924969249,0.12154795207381036,ok,1279.8805805595982,719.7017149418253,-0.0019108936453673395
171,0.011614467749495816,0.004385644778267306,6.0391733399018793e-05,1.0000172039952366,885,875,0.9887005649717514,0.061041763213827926,ok,1279.8689659409656,719.6973296966503,-0.0019712853787663583
172,2.0650828267846464,-4.578318551900338,-0.07822423791441006,0.999599061852891,611,534,0.8739770867430442,0.9184790502786556,ok,1277.797791820505,724.2728958481651,0.07625295253564368
173,1.2075317808373711,8.918847001272752,-0.06117759485966649,0.9993887394504407,581,497,0.8554216867469879,0.6093754743608164,ok,1276.6116563778921,715.3511781018104,0.13743054739531013
174,-13.753541872741152,18.199271042350347,-0.12878047099142031,0.9990538146368861,545,447,0.8201834862385321,1.0496077306555376,ok,1290.4496080156493,697.2160057842044,0.26621101838673045
175,-5.471158201596836,4.795913187834458,-0.018129830851380417,0.9998638415433327,572,499,0.8723776223776224,0.564895905243005,ok,1295.9444993489365,692.4473031715946,0.28434084923811087
176,-0.569544086391943,2.2516100820612337,0.03506341244118138,0.9999022469736624,615,596,0.9691056910569106,0.38443232129638216,ok,1296.5238341211243,690.1981923140072,0.2492774367969295
177,-0.2480792001529153,3.8487074624580373,0.10269756039294783,0.9999469481272167,602,564,0.9368770764119602,0.47755878878219865,ok,1296.7817586526314,686.350132106945,0.14657987640398173
178,-0.5568373330891063,3.6609116867996363,0.5160869165298577,0.9999698971621319,565,505,0.8938053097345132,0.5081164686255372,ok,1297.3149749311922,682.6857054677084,-0.3695070401258758
179,8.803567029592386,4.178218476110487,0.8017746248709705,0.9991405198258627,360,275,0.7638888888888888,1.3587582204062603,ok,1288.4278391565504,678.6883163445788,-1.1712816649968465
180,4.847461980430808,12.398558061875065,0.41499151526334416,0.999188893813011,495,442,0.8929292929292929,0.8575980264818692,ok,1283.239016058124,666.4286978954326,-1.586273180260191
181,-0.04376397595660819,4.586926315603705,-0.040650903469252306,0.9998583162909872,555,492,0.8864864864864865,0.54239087765686,ok,1283.159041287068,661.8422600242341,-1.5456222767909387
182,-0.7231247457768859,5.190734083799725,-0.8615829765070437,0.9998418953288433,522,447,0.8563218390804598,0.6430964677435642,ok,1283.8201451565917,656.6432628708999,-0.6840393002838938
183,-0.23729699796263048,1.3517928760225004,-0.41141169024348356,0.9999735227570361,580,524,0.903448275862069,0.34362348615399857,ok,1284.0510073248397,655.2903561837337,-0.2726276100404098
184,-0.21132554095856904,2.4036238451215013,-0.788271314753461,1.0000297326527618,491,429,0.8737270875763747,0.5944059530662048,ok,1284.283955862214,652.8887315144666,0.5156437047130522
185,0.98554049756126,-2.951858211010858,-0.6349969138573125,0.9998463300426889,415,335,0.8072289156626506,0.8551627889254231,ok,1283.2393374835392,655.8202037407004,1.1506406185703653
186,-6.875828124535019,20.34598017942335,-0.32067006165405254,0.9988011373226416,580,503,0.8672413793103448,1.0784033296681046,ok,1290.6353100901651,635.6574779561822,1.4713106802244182
187,5.6871039592990655,4.812221323795711,0.02884534090516326,0.9997016834630158,600,538,0.8966666666666666,0.4815231437137964,ok,1285.0711469113041,630.7036194971552,1.442465339319255
188,0.19128757266366847,5.648652237372971,0.36799688844242795,0.9998617021242133,630,594,0.9428571428571428,0.43752865378282496,ok,1284.9858160087397,625.0523734689505,1.0744684508768265
189,-7.597036227634817,5.609428930606327,1.0130388946857172,0.9996665551489341,601,549,0.913477537437604,0.7564910631522477,ok,1292.588862006906,619.4510929081071,0.061429556191107515
190,-0.17157446905775942,1.214208189922033,0.19644228522550486,1.0000215214685777,685,660,0.9635036496350365,0.3539340580729904,ok,1292.7575748218612,618.236483788688,-0.13501272903439768
191,-0.37672073271482986,2.072695721246191,0.265200004315113,1.000036268181876,711,689,0.9690576652601969,0.3440343828929774,ok,1293.119808640523,616.1612072471283,-0.40021273334951113
192,0.27652438195400464,-1.8071214414355836,0.14246900833153872,0.9999297978110724,720,671,0.9319444444444445,0.4424762247295207,ok,1292.8604127072356,617.9708667144605,-0.5426817416810501
193,9.1258657662529,15.694755323577738,0.015414063926192672,0.999022798485184,655,589,0.899236641221374,0.9420372263651926,ok,1283.5821058032352,602.3657460277813,-0.5580958056072427
194,-5.214189591344393,7.555897383778529,-0.30234132216162013,0.9993665762483042,711,650,0.9142053445850914,0.6427088579954873,ok,1288.762515863978,594.7866491177774,-0.255754483445622
195,4.042223993007838,1.455058512128744,-0.13419600619699473,1.0000136585034318,707,658,0.9306930693069307,0.3549432656070671,ok,1284.7172139248205,593.3401698388325,-0.121558477248627
196,4.3363642819608685,2.241850478299966,-0.3490419908994875,1.0000088307007575,658,591,0.898176291793313,0.4024074674281344,ok,1280.389784698071,591.0811202509761,0.2274835136508611
197,-0.8066522572948998,2.1983456084662976,-0.3227778270202613,0.9999368521993991,702,652,0.9287749287749287,0.3375253133291336,ok,1281.21751206072,588.8906228892831,0.550261340671123
