shot,ammo_before,ammo_after,keyframe,time_sec,shot_time_ms,reticle_screen_x,reticle_screen_y,reticle_offset_x,reticle_offset_y_down,reticle_angle_deg,reticle_confidence,world_x_ref,world_y_ref,recoil_x_right_px,recoil_y_up_px,shot_delta_x_right_px,shot_delta_y_up_px,background_only_x_right_px,background_only_y_up_px,reticle_jitter_contribution_x_px,reticle_jitter_contribution_y_up_px,camera_step_center_dx,camera_step_center_dy_down,camera_rotation_since_prev_deg,cumulative_rotation_to_ref_deg,trainer_recoil_x_right_px,trainer_recoil_y_up_px,trainer_shot_delta_x_right_px,trainer_shot_delta_y_up_px,trajectory_correction
24,47,46,325,2.7083333333333335,1275,1260.9226584945511,718.2291044647161,-19.077341505448885,-1.7708955352838984,0.5,50.882768630981445,1254.9641553025147,232.26998522441363,-40.1948226694326,487.1365421689462,-26.186151204567977,21.236460624065558,-5.929358691511879,486.3076145450069,-34.26546397792072,0.8289276239393075,17.529964497098263,24.04658301053405,1.3115197842995743,-1.0458226456538788,-40.1948226694326,487.1365421689462,-26.186151204567977,21.236460624065558,
25,46,45,337,2.808333333333333,1375,1270.0264189272095,698.804033170007,-9.973581072790466,-21.19596682999304,-1.0,42.77094078063965,1259.376719464648,192.1123495981281,-35.782258507299275,527.2941777952317,4.412564162133322,40.157635626285526,-10.248314894791292,506.88523584471017,-25.533943612507983,20.40894195052158,3.926747780493997,20.656053178384127,0.044121916398296046,-1.0899445620521753,-35.782258507299275,527.2941777952317,4.412564162133322,40.157635626285526,
26,45,44,344,2.8666666666666667,1433,1266.6911779524648,715.1643900932495,-13.308822047535159,-4.835609906750506,-1.0,44.09712791442871,1257.5669257225043,197.91028350916167,-37.592052249442986,521.4962438841982,-1.809793742143711,-5.797933911033567,-9.119655732195724,517.2667760909493,-28.47239651724726,4.229467793248887,-1.1385397855272004,10.380461287744538,-1.035410518282483,-0.05453404376968578,-37.592052249442986,521.4962438841982,-1.809793742143711,-5.797933911033567,
27,44,43,351,2.925,1492,1267.2190229829864,720.286594111647,-12.780977017013583,0.2865941116469912,-0.25,48.63218688964844,1258.4134470587587,193.5434800519687,-36.74553091318853,525.8630473413912,0.8465213362544546,4.366803457192987,-8.808155324251175,526.8413108475577,-27.937375588937357,-0.9782635061665133,-0.38505910637877605,9.571858638438357,0.38571411615883644,-0.4402481599285245,-36.74553091318853,525.8630473413912,0.8465213362544546,4.366803457192987,
28,43,42,358,2.9833333333333334,1550,1273.4329672764907,724.3151596085926,-6.567032723509328,4.31515960859258,-0.25,80.96557998657227,1257.5943183937693,180.57343831067135,-37.56465957817795,538.8330890826885,-0.8191286649894209,12.970041741297337,-15.864803752984017,543.781264681288,-21.699855825193936,-4.948175598599505,6.954313462672417,16.982221503635515,-0.09455429999580726,-0.34569385993271656,-37.56465957817795,538.8330890826885,-0.8191286649894209,12.970041741297337,
29,42,41,364,3.033333333333333,1600,1275.602349760793,740.1939656096449,-4.397650239206996,20.19396560964492,0.0,47.940460205078125,1256.004563440119,194.80308009522116,-39.15441453182825,524.6034472981387,-1.5897549536502993,-14.229641784549813,-19.615850023831626,545.3948107957402,-19.538564507996625,-20.791363497601537,3.7496015779420304,1.6169004905063957,-0.29444719914616807,-0.05124666078654679,-39.15441453182825,524.6034472981387,-1.5897549536502993,-14.229641784549813,
30,41,40,371,3.091666666666667,1658,1283.8042410397775,720.2233833471225,3.80424103977748,0.22338334712253527,-0.25,64.2532901763916,1279.27099754603,128.15014848492763,-15.887980425917249,591.2563789084322,23.266434105911003,66.65293161029354,-4.535921279997183,592.0216626338596,-11.352059145920066,-0.7652837254273663,-15.710390041226901,46.41822064669816,0.7251989415361393,-0.7764456023226903,-15.887980425917249,591.2563789084322,23.266434105911003,66.65293161029354,
31,40,39,378,3.15,1717,1277.1212823946444,718.2515584229164,-2.8787176053556323,-1.748441577083554,0.25,66.81993103027344,1266.1508132909785,87.5538630274126,-29.008164680968775,631.8526643659472,-13.120184255051527,40.59628545751502,-10.971851061035522,630.6954220989749,-18.036313619933253,1.1572422669723892,6.466475409195482,38.66866378728787,-0.8217024073557243,0.04525680503303895,-29.008164680968775,631.8526643659472,-13.120184255051527,40.59628545751502,
32,39,38,385,3.2083333333333335,1775,1269.1020424498156,714.5001633356635,-10.897957550184401,-5.499836664336499,-0.5,44.91001510620117,1257.7668409107719,49.22507758652716,-37.39213706117539,670.1814498068327,-8.383972380206615,38.32878544088544,-11.287075660504115,665.3715031560567,-26.105061400671275,4.809946650775942,0.009104790002311347,34.677512614491434,0.5510491735861301,-0.5057923685530947,-37.39213706117539,670.1814498068327,-8.383972380206615,38.32878544088544,
33,38,37,391,3.2583333333333333,1825,1264.3329779855503,717.301309836271,-15.667022014449685,-2.6986901637289975,0.0,84.44873428344727,1238.780045407585,32.68125042322379,-56.37893256436223,686.7252769701361,-18.98679550318684,16.543827163303376,-25.55121523059438,684.6300483638505,-30.82771733376785,2.095228606285559,14.251858517873416,19.26763529814093,-0.46926383512814035,-0.03652853342495124,-56.37893256436223,686.7252769701361,-18.98679550318684,16.543827163303376,
34,37,36,399,3.325,1892,1257.4438598243921,721.177789260307,-22.55614017560788,1.1777892603070086,0.75,40.945783615112305,1212.710830563593,-5.674859265920759,-82.44814740835432,725.0813866592806,-26.069214843992086,38.356109689144546,-44.74284705839318,727.027632118261,-37.705300349961135,-1.9462454589803428,18.862080044092636,42.54522037592767,0.4080490101269062,-0.44457754355185986,-82.44814740835432,725.0813866592806,-26.069214843992086,38.356109689144546,
35,36,35,403,3.3583333333333334,1925,1247.8545440267865,736.8716914479146,-32.14545597321353,16.8716914479146,1.0,40.65136528015137,1207.7962883732775,2.9806843163158874,-87.3626895986697,716.425843077044,-4.914542190315387,-8.655543582236646,-40.14732462617508,734.0596315408093,-47.215364972494626,-17.633788463765313,-4.6323974883951,7.007762539730493,-0.14360659607930837,-0.3009709474725506,-87.3626895986697,716.425843077044,-4.914542190315387,-8.655543582236646,
36,35,34,412,3.433333333333333,2000,1256.44099019894,718.821199318627,-23.55900980106003,-1.1788006813729908,0.75,45.92653274536133,1211.0271904508572,-58.29289904788925,-84.13178752109002,777.6994264412491,3.2309020775796853,61.27358336420514,-45.40411880257625,777.3268088111328,-38.72766871851377,0.37261763011633775,4.866015942214744,43.31286648104367,0.21623349217767662,-0.5172044396502283,-84.13178752109002,777.6994264412491,3.2309020775796853,61.27358336420514,
37,34,33,423,3.525,2092,1264.2688410183446,719.1803164463797,-15.731158981655426,-0.8196835536202798,0.25,48.013349533081055,1229.7057549508932,-91.87436796825227,-65.4532230210541,811.2808953616121,18.678564500035918,33.58146892036302,-34.55572344238385,811.2109060862206,-30.89749957867025,0.0699892753915492,-11.184267023789062,33.7747228142473,0.05164587966094403,-0.5688503193111726,-65.4532230210541,811.2808953616121,18.678564500035918,33.58146892036302,
38,33,32,432,3.6,2167,1269.9851917681672,714.8938565015084,-10.01480823183283,-5.106143498491633,-1.0,63.762149810791016,1238.921930282558,-118.4792480957451,-56.23704768938933,837.885775489105,9.216175331664772,26.604880127492834,-31.002309813387,833.4944564548225,-25.234737876002328,4.391319034282446,-3.822340522358445,22.238999041770853,0.12330180613442616,-0.6921521254455996,-56.23704768938933,837.885775489105,9.216175331664772,26.604880127492834,
39,32,31,437,3.6416666666666666,2208,1261.6240536603043,717.3458787817368,-18.3759463396957,-2.6541212182631853,-0.5,48.32997703552246,1233.5673077305935,-123.27831505134759,-61.59167024135377,842.6848424447074,-5.3546225519644395,4.799066955602484,-28.066922616688544,840.5546652236513,-33.524747624665224,2.130177221056101,-2.9086453342704317,7.071267791097739,-0.9090005231368381,0.21684839769124467,-61.59167024135377,842.6848424447074,-5.3546225519644395,4.799066955602484,
40,31,30,445,3.7083333333333335,2275,1259.351903181788,718.4400912268952,-20.648096818212025,-1.5599087731047803,-1.0,49.515525817871094,1249.3786221268529,-149.56105100324737,-45.78035584509439,868.9675783966072,15.811314396259377,26.28273595189978,-9.94964351373892,868.354147457502,-35.83071233135547,0.6134309391052284,-18.589595267842242,27.485886602803134,1.1958077519742794,-0.978959354283044,-45.78035584509439,868.9675783966072,15.811314396259377,26.28273595189978,
41,30,29,450,3.75,2317,1265.261501169685,722.3624483471121,-14.738498830314938,2.3624483471121493,-1.25,49.799407958984375,1253.1462927509194,-156.98452022876086,-42.01268522102782,876.3910476221207,3.767670624066568,7.423469225513486,-12.093915001216374,879.2100634801617,-29.91877021981145,-2.8190158580409843,2.244944152203516,10.835545148101005,-1.5107886617861837,0.5318293075031515,-42.01268522102782,876.3910476221207,3.767670624066568,7.423469225513486,
42,29,28,457,3.808333333333333,2375,1267.9775737632895,714.1970811023393,-12.022426236710544,-5.802918897660675,-1.5,44.206520080566406,1260.0787486495972,-181.34219367254173,-35.08022932235008,900.7487210659016,6.932455898677745,24.357673443780868,-7.846760911123965,895.6484004745287,-27.233468411226113,5.100320591372906,-4.395862691283355,16.39919608409957,1.050767009646668,-0.5189377021435241,-35.08022932235008,900.7487210659016,6.932455898677745,24.357673443780868,
43,28,27,464,3.8666666666666667,2433,1274.9845487540279,714.6654772018094,-5.0154512459721445,-5.334522798190619,-1.5,72.53978157043457,1272.2830798450532,-194.3725120914014,-22.87589812689407,913.7790394847613,12.204331195456007,13.030318418859679,-2.7246062960707604,909.0163299604789,-20.15129183082331,4.7627095242824,-5.064243746879583,13.38997542619245,-0.7669424068932138,0.24800470474969497,-22.87589812689407,913.7790394847613,12.204331195456007,13.030318418859679,
44,27,26,470,3.9166666666666665,2483,1268.745833786275,719.8045846659431,-11.254166213725057,-0.19541533405686096,-1.75,47.23837852478027,1274.6092991707824,-195.32200203379807,-20.549678801164873,914.7285294271579,2.3262193257291983,0.9494899423966672,5.864772101577046,915.2283354811613,-26.41445090274192,-0.49980605400332934,-8.645185659427625,6.134101300190196,0.7659815593233901,-0.5179768545736995,-20.549678801164873,914.7285294271579,2.3262193257291983,0.9494899423966672,
45,26,25,477,3.975,2542,1270.3530130336499,717.0246077961854,-9.646986966350141,-2.9753922038146356,-1.75,46.59448051452637,1281.9216761851058,-229.0852547083149,-13.237301786841499,948.4917821016747,7.312377014323374,33.76325267451682,11.57008836316686,946.1144873431901,-24.80739015000836,2.377294758484595,-5.720121566879698,30.883413343559937,-0.49051085288011204,-0.02746600169358452,-13.237301786841499,948.4917821016747,7.312377014323374,33.76325267451682,
46,25,24,483,4.025,2592,1275.7351850680093,718.6142386731658,-4.264814931990713,-1.3857613268341993,-1.75,76.92587852478027,1289.26162557603,-240.58728935487488,-5.8973523959173235,959.9938167482347,7.3399493909241755,11.502034646559991,13.530932216303881,959.2154286948982,-19.428284612221205,0.7783880533365846,-2.0035118511214023,13.094484074590127,0.15918445371740267,-0.18665045541098804,-5.8973523959173235,959.9938167482347,7.3399493909241755,11.502034646559991,
47,24,23,490,4.083333333333333,2650,1267.288623277272,715.0915694486338,-12.711376722727891,-4.908430551366223,-1.25,73.97214889526367,1288.0506775870783,-269.0845409858838,-7.108300384868926,988.4910683792436,-1.2109479889516024,28.497251631008908,20.80765267750735,984.2958694366051,-27.915953062376275,4.195198942638513,-7.512263338215007,25.01089898436419,0.3521857327871724,-0.5388361881981623,-7.108300384868926,988.4910683792436,-1.2109479889516024,28.497251631008908,
48,23,22,497,4.141666666666667,2708,1266.6731352225374,716.0293478404377,-13.32686477746256,-3.9706521595622917,-1.0,71.38444900512695,1268.1215082467213,-277.78294538659145,-27.037469725225947,997.1894727799513,-19.92916934035702,8.698404400707659,1.4465210637224573,993.8060827040534,-28.483990788948404,3.3833900758978643,19.365561723833025,9.50118902448844,-0.5655387533272204,0.026702565129061325,-27.037469725225947,997.1894727799513,-19.92916934035702,8.698404400707659,
49,22,21,503,4.191666666666666,2758,1264.1827666084614,701.3444987541486,-15.817233391538593,-18.655501245851383,-0.5,93.58514785766602,1267.7770857797561,-309.56020765173446,-27.381892192191117,1028.9667350450943,-0.3444224669651703,31.77726226514301,3.8905253846357937,1011.1599450721876,-31.27241757682691,17.8067899729067,-2.721111390032547,17.312574881161368,0.9426736682349044,-0.9159711031058484,-27.381892192191117,1028.9667350450943,-0.3444224669651703,31.77726226514301,
50,21,20,510,4.25,2817,1264.4998729267654,722.8214004402032,-15.50012707323458,2.821400440203206,0.5,108.8156509399414,1250.3913554970488,-306.87234017188985,-44.76762247489842,1026.2788675652496,-17.3857302827073,-2.6878674798446127,-14.117047786870899,1029.7402088782173,-30.65057468802752,-3.4613413129675337,17.951774703847377,18.634180411574675,-0.7441553271820491,-0.17181577592379418,-44.76762247489842,1026.2788675652496,-17.3857302827073,-2.6878674798446127,
51,20,19,516,4.3,2867,1266.8571585703723,743.4133509157039,-13.142841429627651,23.41335091570386,-1.0,83.11052227020264,1258.814148730568,-305.83287611378114,-36.34482924137933,1025.239403507141,8.422793233519087,-1.039464058108706,-8.66408243612841,1049.584183177426,-27.68074680525092,-24.344779670284993,-5.973601932413885,19.693507230991372,1.3370590241760023,-1.5088748000998062,-36.34482924137933,1025.239403507141,8.422793233519087,-1.039464058108706,
52,19,18,523,4.358333333333333,2925,1264.3675119167674,746.4806786491368,-15.632488083232602,26.48067864913685,0.25,89.60928344726562,1244.1883999873774,-317.7168705206806,-50.9705779845699,1037.1233979140404,-14.62574874319057,11.883994406899433,-20.368518768382273,1064.3084531564523,-30.602059216187627,-27.18505524241175,11.59904215742381,14.807436554019887,-1.0999166683347052,-0.40895813176509244,-50.9705779845699,1037.1233979140404,-14.62574874319057,11.883994406899433,
53,18,17,536,4.466666666666667,3033,1265.8994969640075,702.2959694529595,-14.10050303599246,-17.704030547040475,0.0,73.16824913024902,1246.823140340183,-386.10631883523615,-48.33583763176421,1105.5128462285961,2.634740352805693,68.38944831455558,-18.9663533099947,1088.490462547214,-29.369484321769505,17.022383681381825,-1.552765883300708,24.172806296730187,-0.05206541205855507,-0.35689271970653696,-48.33583763176421,1105.5128462285961,2.634740352805693,68.38944831455558,
54,17,16,542,4.516666666666667,3083,1265.4377190814198,694.8146941595173,-14.5622809185802,-25.18530584048267,-0.25,67.0639591217041,1248.8969947603548,-405.6766378708908,-46.26198321159245,1125.0831652642505,2.073854420171756,19.57031903565462,-16.161917726158663,1100.7141948865865,-30.100065485433788,24.368970377664027,-2.9887765398282227,12.179971512424572,0.5086937463577738,-0.8655864660643147,-46.26198321159245,1125.0831652642505,2.073854420171756,19.57031903565462,
55,16,15,549,4.575,3142,1261.2948028978512,730.8187572929596,-18.70519710214876,10.818757292959617,0.0,69.91090393066406,1247.465487776009,-384.6681712905977,-47.69349019593824,1104.0746986839576,-1.4315069843457877,-21.00846658029309,-13.932676471642708,1115.663698319206,-33.76081372429553,-11.588999635248683,-2.370806697757189,14.927707293975459,-0.32262803550295394,-0.5429584305613583,-47.69349019593824,1104.0746986839576,-1.4315069843457877,-21.00846658029309,
56,15,14,556,4.633333333333334,3200,1261.5105213708027,718.7337698926103,-18.489478629197265,-1.2662301073896742,0.0,90.05581665039062,1248.0137987732744,-413.64780853193963,-47.14517919867285,1133.0543359252995,0.5483109972653892,28.979637241341948,-13.486539773361983,1132.5402505084776,-33.65863942531087,0.514085416822013,-0.5909080968438047,16.87210358466973,-0.05139874834974999,-0.4915596822116079,-47.14517919867285,1133.0543359252995,0.5483109972653892,28.979637241341948,
57,14,13,563,4.691666666666666,3258,1264.1250291878303,689.5530175962222,-15.87497081216975,-30.446982403777838,0.25,86.99406051635742,1257.6482600656905,-477.02234485719066,-37.51071790625679,1196.4288722505505,9.634461292416063,63.37453632525103,-5.922640338544625,1166.8707591235075,-31.588077567712162,29.558113127043043,-8.190435975349601,34.18644694846694,0.5562655947613597,-1.0478252769729715,-37.51071790625679,1196.4288722505505,9.634461292416063,63.37453632525103,
58,13,12,570,4.75,3317,1272.3018554711657,718.4694602929749,-7.698144528834291,-1.5305397070251274,0.5,86.94772720336914,1260.209124043084,-487.61220307003214,-34.94985392886315,1207.0187304633919,2.5608639773936375,10.589858212841477,-12.085131658287082,1206.1203968541474,-22.864722270576067,0.8983336092445597,5.965026108117399,39.28013269811879,-0.7596823390860462,-0.28814293788691986,-34.94985392886315,1207.0187304633919,2.5608639773936375,10.589858212841477,
