frame,step_center_dx,step_center_dy_down,step_rotation_deg,ransac_scale_diagnostic,good_matches,inliers,inlier_ratio,median_reprojection_error_px,status,center_x_in_reference,center_y_in_reference,rotation_to_reference_deg
242,0.0,0.0,0.0,nan,0,0,0.0,nan,reference,1280.0,720.0,0.0
243,-0.007421255863619081,0.008663468961913168,-0.00010911120380216149,1.0000036950669564,807,802,0.9938042131350682,0.042002143496195174,ok,1280.0074212723619,719.9913365451706,0.00010911120380216147
244,-0.04178505669119659,0.020787125609786017,0.00035374697246999835,0.9999921270658763,770,763,0.990909090909091,0.0749577661706597,ok,1280.049206240298,719.9705492411514,-0.0002446357686678367
245,-0.13107742303100167,0.03369986276436521,0.0002215032700565758,0.9999936542540577,742,728,0.9811320754716981,0.13043061359575647,ok,1280.180283389154,719.9368483119866,-0.0004661390387244123
246,0.0058424246067261265,0.0025030280191913334,-0.00039538801991116895,1.0000056781448259,826,816,0.9878934624697336,0.03476825403389887,ok,1280.1744409614566,719.9343452911818,-7.07510188132438e-05
247,-0.03350613915313261,0.040225077966397293,0.000669577502952721,0.9999979299557323,761,750,0.985545335085414,0.0817691092925398,ok,1280.2079465808522,719.8941197802802,-0.0007403285217659643
248,-0.03550722518912153,0.019037758234617286,0.00037223809136107,1.0000039524438689,784,778,0.9923469387755102,0.06056152968643664,ok,1280.2434534363606,719.8750813325717,-0.001112566613127034
249,-0.02575410859026306,0.01382911836594758,0.0002466405267887295,0.999992173334437,777,774,0.9961389961389961,0.059342821140484045,ok,1280.2692072168804,719.8612516032542,-0.001359207139915763
250,-0.03484054001091863,0.04932761723807744,0.00041530829074329324,0.9999814948321252,726,714,0.9834710743801653,0.12291754590715219,ok,1280.3040462291424,719.8119229069888,-0.0017745154306590559
251,-0.009074204522448781,0.004692535992035118,0.0004477407277050604,1.0000143131558161,789,783,0.9923954372623575,0.06975972377180496,ok,1280.313120251655,719.8072300190512,-0.0022222561583641154
252,-0.07846079320142962,0.023683942644538547,-0.00026212295281390275,0.9999976405842139,791,783,0.9898862199747156,0.08875228455542782,ok,1280.3915802345643,719.7835433922158,-0.0019601332055502133
253,-0.013547056518746103,0.01631495536685179,0.0009157413792202908,1.0000080865718857,813,809,0.995079950799508,0.06192652585348751,ok,1280.4051264721613,719.7672277568954,-0.002875874584770503
254,-0.04726704713266372,0.026867375366236956,0.00027135108618445576,0.9999927547260149,765,753,0.984313725490196,0.09771484750115926,ok,1280.4523920434128,719.7403577852167,-0.0031472256709549583
255,-0.09794628207964706,0.047411339160248644,-0.0001854554648881529,0.999990410520626,738,730,0.989159891598916,0.12080820304926995,ok,1280.550335874544,719.6929413830177,-0.002961770206066806
256,-0.006213325069666098,0.0026946278105697274,0.0001445275265037328,1.0000037461623799,788,786,0.9974619289340102,0.06020829345390673,ok,1280.5565490535153,719.6902464183551,-0.003106297732570538
257,2.9506965107027554,-3.677283939209701,-0.19286976067746978,0.9989281420889975,338,308,0.9112426035502958,1.4137744061987514,ok,1277.5936895944244,723.3577375081221,0.18976346294489896
258,5.398934129795634,16.50476283349326,-0.13264496314736848,0.9989820763062622,444,398,0.8963963963963963,0.9592225921698003,ok,1272.2877142128566,706.82285585817,0.32240842609226733
259,-1.2350862623281955,10.630169623497295,-0.07685467194344985,0.9993594472803722,536,478,0.8917910447761194,0.6975376435959803,ok,1273.5968457537795,696.2015509049979,0.399263098035717
260,-2.7416569772972252,6.360128786462155,-0.03212358025891212,0.9996194534924243,565,505,0.8938053097345132,0.4770054972183723,ok,1276.3863107294208,689.8622444515111,0.4313866782946291
261,0.0008710363804311783,0.00033700669848713005,-0.0003974500843746724,1.0000044362579628,856,852,0.9953271028037384,0.0072002343805724935,ok,1276.385442257451,689.8619008902666,0.43178412837900376
262,-14.763257491672675,10.382769259658062,0.3680440989338049,0.999250913467305,492,409,0.8313008130081301,1.0888453345737577,ok,1291.1602411656636,679.4955617830113,0.06374002944519941
263,-0.33458881987075983,0.10455672751697875,0.7766515086281988,0.9999605728860369,513,445,0.8674463937621832,0.35960055153267706,ok,1291.493503155947,679.3868500840829,-0.7129114791829981
264,0.29144402181100304,-0.3897204523543678,0.5705317083167689,1.000091346776112,488,427,0.875,0.37356497098443325,ok,1291.21086137923,679.7830006550618,-1.283443187499766
265,1.506105586007152,-0.4971121219841734,0.15805820599824846,1.000394948351006,485,449,0.9257731958762887,0.5521455132403874,ok,1289.7177379272268,680.3178434872129,-1.4415013934980143
