shot,ammo_before,ammo_after,keyframe,time_sec,shot_time_ms,reticle_screen_x,reticle_screen_y,reticle_offset_x,reticle_offset_y_down,reticle_angle_deg,reticle_confidence,world_x_ref,world_y_ref,recoil_x_right_px,recoil_y_up_px,shot_delta_x_right_px,shot_delta_y_up_px,background_only_x_right_px,background_only_y_up_px,reticle_jitter_contribution_x_px,reticle_jitter_contribution_y_up_px,camera_step_center_dx,camera_step_center_dy_down,camera_rotation_since_prev_deg,cumulative_rotation_to_ref_deg
1,60,59,286,2.3833333333333333,0,1275.4941682098738,719.3254502518262,-4.505831790126194,-0.6745497481738312,1.25,66.57720375061035,1274.1613715836281,723.911408291353,-6.368260750975423,-4.061026284825289,-6.368260750975423,-4.061026284825289,-1.3365564224495756,-4.610611584546518,-5.031704328525848,0.5495852997212296,1.311299214246219,-4.617858445715342,-0.3136224779150747,0.3136224779150747
2,59,58,301,2.5083333333333333,125,1279.7796349811142,722.469318197923,-0.2203650188857864,2.4693181979230303,-1.0,71.32712745666504,1273.6937009247476,673.0943467562637,-6.8359314098559025,46.75603525026406,-0.4676706588804791,50.81706153508935,-6.070022455860681,49.373499767179624,-0.765908953995222,-2.617464516915561,5.08132639840187,53.95248002787207,-0.05568438113627627,0.369306859051351
3,58,57,330,2.75,367,1277.7190745169598,720.7985296350992,-2.280925483040164,0.7985296350991575,1.0,63.53288269042969,1277.3586408523665,683.9742835522733,-3.1709914822370138,35.876098454254475,3.6649399276188888,-10.879936796009588,-0.3513107774958826,36.79769384360293,-2.819680704741131,-0.9215953893484539,-5.864423526084465,-12.508520879561956,-0.2963342851950529,0.6656411442464043
4,57,56,336,2.8,417,1291.4362003065517,722.6378202502358,11.436200306551655,2.637820250235791,-1.5,65.44948959350586,1289.2977797120795,654.7995353103813,8.768147377475998,65.05084669614644,11.939138859713012,29.17474824189196,-2.199487387097406,67.55792569127016,10.967634764573404,-2.5070789951237202,1.095655403427827,30.79621988717861,2.0664412294742687,-1.4008000852278666
5,56,55,344,2.8666666666666667,483,1280.50666781766,724.965976987158,0.5066678176599453,4.965976987158001,0.0,79.14709091186523,1279.0811393633212,633.187917934697,-1.4484929712823487,86.66246407183075,-10.216640348758347,21.611617375684318,-1.3584908679094951,91.78444216632386,-0.09000210337285353,-5.121978094493102,-0.514102077967209,24.235657092696215,-2.1737488158292977,0.7729487306014328
6,55,54,370,3.0833333333333335,700,1279.8637716617995,721.527628438479,-0.13622833820045344,1.5276284384790415,0.0,65.13913917541504,1281.5803503875213,600.9959473184275,1.050718052917773,118.85443468810024,2.4992110242001218,32.19197061626949,1.732015929917452,120.53022579410867,-0.6812978769996789,-1.6757911060084325,-2.7997319387952757,28.77555924241483,0.19368442724552004,0.5792643033559131
7,54,53,379,3.158333333333333,775,1286.1324349332508,720.6171529837344,6.132434933250806,0.6171529837343996,-1.5,68.24113082885742,1295.920737294371,568.5885758220734,15.391104959767517,151.26180618445437,14.340386906849744,32.40737149635413,9.776213980243483,151.89357483698393,5.614890979524034,-0.6317686525295585,-8.731937232761993,31.178871974803656,1.8393079588904704,-1.2600436555345573
8,53,52,386,3.216666666666667,833,1281.9849487178542,726.4235118605723,1.984948717854195,6.423511860572262,-0.25,57.62819862365723,1286.9321035469316,560.237415756359,6.40247121232801,159.6129662501687,-8.988633747439508,8.351160065714339,5.091422783466214,166.228913987973,1.3110484288617954,-6.615947737804277,5.004470442924003,14.226893291129272,-2.542541924859779,1.2824982693252207
9,52,51,413,3.441666666666667,1058,1274.6103264216513,725.1860966673969,-5.38967357834872,5.186096667396896,1.25,92.47699356079102,1269.488104897046,627.4576387878616,-11.041527437557534,92.39274321866617,-17.443998649885543,-67.22022303150254,-5.028289506877627,97.62903493780777,-6.013237930679907,-5.2362917191416045,8.863599842096164,-68.77345840057649,0.23472673606563224,1.0477715332595885
10,51,50,421,3.5083333333333333,1125,1269.5207238718892,721.2240796773835,-10.479276128110769,1.2240796773835427,0.0,80.32150268554688,1266.576742644849,600.5773635441898,-13.952889689754556,119.27301846233797,-2.911362252197023,26.880275243671804,-2.9459524760045497,120.66347556511823,-11.006937213750007,-1.3904571027802604,-2.119176626347553,23.031080585799373,1.1394128664779217,-0.09164133321833218
11,50,49,429,3.575,1192,1279.3245059691944,721.6674140841448,-0.6754940308055666,1.6674140841447525,-1.75,87.21878051757812,1280.3194690037437,563.3320547514306,-0.21016333085981387,156.51832725509712,13.742726358894743,37.24530879275915,1.0174817836316379,158.32605865626238,-1.2276451144914517,-1.807731401165256,-3.453031196366055,37.71280355243721,-0.8675841367409814,0.7759428035226494
12,49,48,455,3.7916666666666665,1408,1278.5629929003471,722.9617210191934,-1.4370070996528739,2.961721019193419,0.75,77.90319442749023,1291.041179028574,541.5021060767431,10.511546693970558,178.34827592978468,10.721710024830372,21.829948674687557,12.539301222481072,181.42917533112427,-2.0277545285105134,-3.080899401339593,-11.04019764840973,23.337102629884953,-0.41241965829711635,1.1883624618197666
13,48,47,463,3.8583333333333334,1475,1279.5634142146268,719.3622902998096,-0.43658578537315407,-0.6377097001903849,0.5,84.84891510009766,1301.9647783395212,514.729234316011,21.43514600491767,205.12114769051675,10.923599310947111,26.772871760732073,22.402017563867048,204.6335038301171,-0.9668715589493786,0.48764386039965757,-9.886496174847025,23.19420677894709,1.2470920733207682,-0.058729611501002414
14,47,46,472,3.933333333333333,1550,1276.5228850142155,718.7595881320514,-3.4771149857845103,-1.2404118679486373,-1.0,88.1601791381836,1305.5663159083308,484.2493925021224,25.03668357372726,235.60098950440533,3.60153756880959,30.479841813888584,29.02440153654038,234.4580928888745,-3.9877179628131216,1.1428966155308444,-6.17352969265221,29.920722135991582,-0.9196163159041286,0.8608867044031272
15,46,45,498,4.15,1767,1281.7925122343004,724.9440545776652,1.792512234300375,4.944054577665156,-2.25,65.37293815612793,1323.4223313182542,469.41373613558187,42.89269898365069,250.43664587094588,17.85601540992343,14.835656366540547,41.71235568429756,255.55946797327226,1.180343299353126,-5.122822102326381,-12.334987646643185,21.30962905977458,-0.09278201098771353,0.9536687153908409
16,45,44,506,4.216666666666667,1833,1280.4095369741017,720.8100202771266,0.4095369741016839,0.8100202771265685,-2.25,81.67684173583984,1337.486486736937,433.290049170761,56.95685440233342,286.56033283576676,14.06415541868273,36.12368696482088,57.06341567747768,287.51298523769276,-0.10656127514425862,-0.9526524019260023,-15.885063105310792,31.691435414353236,1.9151088719777345,-0.9614401565868964
17,44,43,514,4.283333333333333,1900,1285.320288533411,718.0419370128627,5.320288533411031,-1.958062987137282,-1.0,72.77509307861328,1349.8238154085714,405.9170083644286,69.29418307396782,313.9333736420991,12.337328671634396,27.37304080633237,64.47022805408392,312.2178956117124,4.823955019883897,1.7154780303867483,-6.975373357617627,24.830175849003354,-1.9594806059392975,0.9980404493524031
18,43,42,541,4.508333333333334,2125,1278.5701172942754,718.8120916294113,-1.4298827057245944,-1.1879083705887297,-0.25,77.62935638427734,1290.5200134665974,519.5914541488612,9.9903811319939,200.25892785766655,-59.303801941973916,-113.67444578443258,11.928674884866723,199.19554797079252,-1.9382937528728235,1.0633798868740314,50.535521555776995,-113.93343204162773,-0.014792554022715525,1.0128330033751187
19,42,41,549,4.575,2192,1277.3169132227479,720.9605938648407,-2.6830867772521287,0.9605938648406891,-1.75,63.49579620361328,1292.3359698322722,491.0089084207243,11.806337497668665,228.84147358580344,1.815956365674765,28.582545728136893,15.018046296538841,229.95450274137715,-3.211708798870177,-1.113029155573713,-3.121673327137387,30.75569329305972,1.0730060943214983,-0.060173090946378016
