frame,change_score,event_threshold,approximate_event
0,0.0,0.13568010855999363,0
1,0.0,0.13568010855999363,0
2,0.0,0.13568010855999363,0
3,0.05504818825631803,0.13568010855999363,0
4,0.04923659639173309,0.13568010855999363,0
5,0.024618298195866545,0.13568010855999363,0
6,0.024618298195866545,0.13568010855999363,0
7,0.024618298195866545,0.13568010855999363,0
8,0.0,0.13568010855999363,0
9,0.0,0.13568010855999363,0
10,0.0,0.13568010855999363,0
11,0.017407765595569783,0.13568010855999363,0
12,0.017407765595569783,0.13568010855999363,0
13,0.017407765595569783,0.13568010855999363,0
14,0.017407765595569783,0.13568010855999363,0
15,0.046056618647183835,0.13568010855999363,0
16,0.04264014327112209,0.13568010855999363,0
17,0.017407765595569783,0.13568010855999363,0
18,0.046056618647183835,0.13568010855999363,0
19,0.04264014327112209,0.13568010855999363,0
20,0.0,0.13568010855999363,0
21,0.0,0.13568010855999363,0
22,0.0,0.13568010855999363,0
23,0.0,0.13568010855999363,0
24,0.017407765595569783,0.13568010855999363,0
25,0.017407765595569783,0.13568010855999363,0
26,0.034815531191139566,0.13568010855999363,0
27,0.04264014327112209,0.13568010855999363,0
28,0.04264014327112209,0.13568010855999363,0
29,0.03015113445777636,0.13568010855999363,0
30,0.0,0.13568010855999363,0
31,0.0,0.13568010855999363,0
32,0.024618298195866545,0.13568010855999363,0
33,0.024618298195866545,0.13568010855999363,0
34,0.024618298195866545,0.13568010855999363,0
35,0.034815531191139566,0.13568010855999363,0
36,0.034815531191139566,0.13568010855999363,0
37,0.034815531191139566,0.13568010855999363,0
38,0.0,0.13568010855999363,0
39,0.0,0.13568010855999363,0
40,0.0,0.13568010855999363,0
41,0.0,0.13568010855999363,0
42,0.0,0.13568010855999363,0
43,0.0,0.13568010855999363,0
44,0.0,0.13568010855999363,0
45,0.0,0.13568010855999363,0
46,0.0,0.13568010855999363,0
47,0.017407765595569783,0.13568010855999363,0
48,0.046056618647183835,0.13568010855999363,0
49,0.046056618647183835,0.13568010855999363,0
50,0.0,0.13568010855999363,0
51,0.04264014327112209,0.13568010855999363,0
52,0.04264014327112209,0.13568010855999363,0
53,0.0,0.13568010855999363,0
54,0.0,0.13568010855999363,0
55,0.0,0.13568010855999363,0
56,0.017407765595569783,0.13568010855999363,0
57,0.046056618647183835,0.13568010855999363,0
58,0.046056618647183835,0.13568010855999363,0
59,0.04264014327112209,0.13568010855999363,0
60,0.0,0.13568010855999363,0
61,0.0,0.13568010855999363,0
62,0.04264014327112209,0.13568010855999363,0
63,0.04264014327112209,0.13568010855999363,0
64,0.04264014327112209,0.13568010855999363,0
65,0.0,0.13568010855999363,0
66,0.04264014327112209,0.13568010855999363,0
67,0.04264014327112209,0.13568010855999363,0
68,0.0,0.13568010855999363,0
69,0.04264014327112209,0.13568010855999363,0
70,0.04264014327112209,0.13568010855999363,0
71,0.0,0.13568010855999363,0
72,0.0,0.13568010855999363,0
73,0.0,0.13568010855999363,0
74,0.034815531191139566,0.13568010855999363,0
75,0.03892494720807615,0.13568010855999363,0
76,0.03892494720807615,0.13568010855999363,0
77,0.017407765595569783,0.13568010855999363,0
78,0.03892494720807615,0.13568010855999363,0
79,0.03892494720807615,0.13568010855999363,0
80,0.046056618647183835,0.13568010855999363,0
81,0.024618298195866545,0.13568010855999363,0
82,0.017407765595569783,0.13568010855999363,0
83,0.017407765595569783,0.13568010855999363,0
84,0.046056618647183835,0.13568010855999363,0
85,0.04264014327112209,0.13568010855999363,0
86,0.04264014327112209,0.13568010855999363,0
87,0.017407765595569783,0.13568010855999363,0
88,0.017407765595569783,0.13568010855999363,0
89,0.017407765595569783,0.13568010855999363,0
90,0.0,0.13568010855999363,0
91,0.0,0.13568010855999363,0
92,0.0,0.13568010855999363,0
93,0.017407765595569783,0.13568010855999363,0
94,0.03015113445777636,0.13568010855999363,0
95,0.03015113445777636,0.13568010855999363,0
96,0.03015113445777636,0.13568010855999363,0
97,0.017407765595569783,0.13568010855999363,0
98,0.017407765595569783,0.13568010855999363,0
99,0.0,0.13568010855999363,0
100,0.0,0.13568010855999363,0
101,0.0,0.13568010855999363,0
102,0.0,0.13568010855999363,0
103,0.0,0.13568010855999363,0
104,0.0,0.13568010855999363,0
105,0.0,0.13568010855999363,0
106,0.0,0.13568010855999363,0
107,0.0,0.13568010855999363,0
108,0.0,0.13568010855999363,0
109,0.0,0.13568010855999363,0
110,0.0,0.13568010855999363,0
111,0.0,0.13568010855999363,0
112,0.0,0.13568010855999363,0
113,0.0,0.13568010855999363,0
114,0.017407765595569783,0.13568010855999363,0
115,0.017407765595569783,0.13568010855999363,0
116,0.0,0.13568010855999363,0
117,0.04264014327112209,0.13568010855999363,0
118,0.04264014327112209,0.13568010855999363,0
119,0.0,0.13568010855999363,0
120,0.03892494720807615,0.13568010855999363,0
121,0.03892494720807615,0.13568010855999363,0
122,0.0,0.13568010855999363,0
123,0.0,0.13568010855999363,0
124,0.0,0.13568010855999363,0
125,0.0,0.13568010855999363,0
126,0.0,0.13568010855999363,0
127,0.0,0.13568010855999363,0
128,0.0,0.13568010855999363,0
129,0.0,0.13568010855999363,0
130,0.0,0.13568010855999363,0
131,0.11677484162422844,0.13568010855999363,0
132,0.13706888336846837,0.13568010855999363,0
133,0.13257359305592337,0.13568010855999363,0
134,0.12792042981336627,0.13568010855999363,0
135,0.12792042981336627,0.13568010855999363,0
136,0.11146408580454255,0.13568010855999363,0
137,0.1087114613009218,0.13568010855999363,0
138,0.11415035273840826,0.13568010855999363,0
139,0.1,0.13568010855999363,0
140,0.08703882797784893,0.13568010855999363,0
141,0.07977240352174657,0.13568010855999363,0
142,0.046056618647183835,0.13568010855999363,0
143,0.05222329678670935,0.13568010855999363,0
144,0.046056618647183835,0.13568010855999363,0
145,0.046056618647183835,0.13568010855999363,0
146,0.034815531191139566,0.13568010855999363,0
147,0.024618298195866545,0.13568010855999363,0
148,0.017407765595569783,0.13568010855999363,0
149,0.017407765595569783,0.13568010855999363,0
150,0.0,0.13568010855999363,0
151,0.0,0.13568010855999363,0
152,0.0,0.13568010855999363,0
153,0.0,0.13568010855999363,0
154,0.0,0.13568010855999363,0
155,0.017407765595569783,0.13568010855999363,0
156,0.024618298195866545,0.13568010855999363,0
157,0.017407765595569783,0.13568010855999363,0
158,0.03015113445777636,0.13568010855999363,0
159,0.034815531191139566,0.13568010855999363,0
160,0.03015113445777636,0.13568010855999363,0
161,0.034815531191139566,0.13568010855999363,0
162,0.04264014327112209,0.13568010855999363,0
163,0.04264014327112209,0.13568010855999363,0
164,0.034815531191139566,0.13568010855999363,0
165,0.03015113445777636,0.13568010855999363,0
166,0.03015113445777636,0.13568010855999363,0
167,0.03892494720807615,0.13568010855999363,0
168,0.024618298195866545,0.13568010855999363,0
169,0.017407765595569783,0.13568010855999363,0
170,0.017407765595569783,0.13568010855999363,0
171,0.017407765595569783,0.13568010855999363,0
172,0.0,0.13568010855999363,0
173,0.0,0.13568010855999363,0
174,0.0,0.13568010855999363,0
175,0.0,0.13568010855999363,0
176,0.0,0.13568010855999363,0
177,0.017407765595569783,0.13568010855999363,0
178,0.017407765595569783,0.13568010855999363,0
179,0.017407765595569783,0.13568010855999363,0
180,0.017407765595569783,0.13568010855999363,0
181,0.017407765595569783,0.13568010855999363,0
182,0.017407765595569783,0.13568010855999363,0
183,0.03015113445777636,0.13568010855999363,0
184,0.03015113445777636,0.13568010855999363,0
185,0.03892494720807615,0.13568010855999363,0
186,0.034815531191139566,0.13568010855999363,0
187,0.034815531191139566,0.13568010855999363,0
188,0.03892494720807615,0.13568010855999363,0
189,0.03015113445777636,0.13568010855999363,0
190,0.03015113445777636,0.13568010855999363,0
191,0.017407765595569783,0.13568010855999363,0
192,0.017407765595569783,0.13568010855999363,0
193,0.017407765595569783,0.13568010855999363,0
194,0.0,0.13568010855999363,0
195,0.0,0.13568010855999363,0
196,0.0,0.13568010855999363,0
197,0.0,0.13568010855999363,0
198,0.024618298195866545,0.13568010855999363,0
