shot,ammo_before,ammo_after,keyframe,time_sec,shot_time_ms,reticle_screen_x,reticle_screen_y,reticle_offset_x,reticle_offset_y_down,reticle_angle_deg,reticle_confidence,world_x_ref,world_y_ref,recoil_x_right_px,recoil_y_up_px,shot_delta_x_right_px,shot_delta_y_up_px,background_only_x_right_px,background_only_y_up_px,reticle_jitter_contribution_x_px,reticle_jitter_contribution_y_up_px,camera_step_center_dx,camera_step_center_dy_down,camera_rotation_since_prev_deg,cumulative_rotation_to_ref_deg,trainer_recoil_x_right_px,trainer_recoil_y_up_px,trainer_shot_delta_x_right_px,trainer_shot_delta_y_up_px,trajectory_correction
15,46,45,358,2.9833333333333334,1233,1277.9857068012025,702.6659890955909,-2.0142931987975317,-17.33401090440907,1.75,68.22380256652832,1247.1066021881338,395.1609177925567,-31.451086159849638,324.91179182741746,-7.610546660970613,7.976758555252388,-30.7948673066644,307.5150676368065,-0.6562188531852371,17.39672419061094,-0.12116135145265616,9.713033678562397,-0.8292268726230696,-0.27851746107115105,-31.451086159849638,324.91179182741746,-7.610546660970613,7.976758555252388,
16,45,44,369,3.075,1325,1278.7668992163794,700.3355533271465,-1.2331007836205572,-19.6644466728535,2.25,83.39875030517578,1244.6970183952076,376.8371917070302,-33.86066995277588,343.235517912944,-2.4095837929262416,18.323726085526516,-33.96063289765834,323.5055170136374,0.09996294488246349,19.73000089930656,3.076864597450367,16.007793330096092,0.03985243600864884,-0.3183698970797999,-33.86066995277588,343.235517912944,-2.4095837929262416,18.323726085526516,
17,44,43,379,3.158333333333333,1408,1286.179747774137,701.2205866231131,6.179747774137013,-18.77941337688685,2.0,77.66416931152344,1246.5448108096311,365.4567338367846,-32.01287753835231,354.6159757831895,1.8477924144235658,11.38045787024555,-39.515920169095125,335.7251050060922,7.5030426307428115,18.890870777097348,5.477813413144531,12.254513763683349,0.04437357110115812,-0.3627434681809581,-32.01287753835231,354.6159757831895,1.8477924144235658,11.38045787024555,
18,43,42,390,3.25,1500,1277.4984918266298,699.3961833439262,-2.501508173370212,-20.603816656073832,2.25,44.47440433502197,1228.1443787020587,340.05673538555243,-50.413309645924755,380.0159742344217,-18.400432107572442,25.399998451232193,-49.34743482117824,359.34025986911195,-1.0658748247465155,20.675714365309773,9.823859618262532,23.61834036843402,-0.34417185395038463,-0.018571614230573765,-50.413309645924755,380.0159742344217,-18.400432107572442,25.399998451232193,
19,42,41,400,3.3333333333333335,1583,1285.0962381345994,703.3305820779084,5.096238134599389,-16.66941792209161,2.0,80.78972625732422,1235.7611533404315,335.96465773161697,-42.79653500755194,384.1080518883572,7.616774638372817,4.092077653935462,-49.137644465931544,367.30683614744487,6.341109458379606,16.801215740912312,-0.30396528663936806,7.963539081097679,0.658857660450329,-0.677429274680903,-42.79653500755194,384.1080518883572,7.616774638372817,4.092077653935462,
20,41,40,411,3.425,1675,1284.0288196628085,701.9318669038568,4.028819662808473,-18.068133096143242,2.25,72.71187973022461,1227.9506389068076,319.6764118724671,-50.60704944117583,400.39629774750705,-7.810514433623894,16.288245859149868,-55.7393845865065,382.1832312381503,5.132335145330671,18.213066509356736,6.322217252223481,14.997322178644254,0.3947515409132674,-1.0721808155941706,-50.60704944117583,400.39629774750705,-7.810514433623894,16.288245859149868,
21,40,39,422,3.5166666666666666,1767,1291.3851127427156,700.1582470316043,11.385112742715592,-19.841752968395667,1.75,81.56104278564453,1225.9232455703743,294.43851223880307,-52.63444277760914,425.6341973811711,-2.027393336433306,25.23789963366403,-65.03840776635639,405.48269025864414,12.403964988747248,20.151507122526937,8.802685819310454,23.491473881252546,0.14330977902181397,-1.2154905946159846,-52.63444277760914,425.6341973811711,-2.027393336433306,25.23789963366403,
22,39,38,433,3.6083333333333334,1858,1284.9894813649298,699.3967989893488,4.989481364929816,-20.60320101065122,1.5,89.78776931762695,1224.8521124932718,278.0720341164985,-53.7055758547117,442.00067550347563,-1.0711330771025587,16.366478122304557,-59.681998559258545,421.21978747158886,5.976422704546849,20.780888031886775,-5.702001785871062,15.615201693141216,0.0475870729422674,-1.2630776675582518,-53.7055758547117,442.00067550347563,-1.0711330771025587,16.366478122304557,
23,38,37,444,3.7,1950,1287.382724710511,699.6584648980161,7.382724710510956,-20.341535101983936,2.0,41.11498260498047,1214.914617652222,262.95574299637394,-63.64307069576148,457.1169666236002,-9.937494841049784,15.116291120124572,-72.10881941014327,436.5758910139475,8.465748714381789,20.541075609652694,12.15452734583073,15.572516092881756,-0.25424728648716666,-1.008830381071085,-63.64307069576148,457.1169666236002,-9.937494841049784,15.116291120124572,
24,37,36,453,3.775,2025,1283.440656252641,701.6838353160294,3.44065625264102,-18.316164683970555,2.0,41.92427635192871,1211.7447165782705,256.49967407236005,-66.81297176971293,463.5730355476141,-3.1699010739514506,6.456068924013891,-71.57213602057459,445.16133759630867,4.759164250861659,18.411697951305428,-0.5946655848276805,8.581625424209506,-0.6217961283493509,-0.38703425272173336,-66.81297176971293,463.5730355476141,-3.1699010739514506,6.456068924013891,
25,36,35,465,3.875,2125,1288.91479497711,699.2476768029409,8.914794977109977,-20.752323197059127,1.5,84.45811080932617,1214.4456492326208,239.43950201248822,-64.11203911536268,480.63320760748593,2.700932654350254,17.06017205987183,-74.45295186440376,459.80122569595164,10.340912749041081,20.831981911534285,2.869392782273053,14.642131284658035,-0.34233151726463956,-0.044702735457093454,-64.11203911536268,480.63320760748593,2.700932654350254,17.06017205987183,
26,35,34,475,3.9583333333333335,2208,1284.782376856725,702.5426536327553,4.782376856725023,-17.457346367244668,2.0,60.414493560791016,1206.6831976148908,226.59532630826249,-71.87449073309267,493.47738331171166,-7.762451617729994,12.844175704225734,-78.03360252616403,475.9294950942229,6.159111793071361,17.547888217488776,3.520072389876759,16.1415991560566,0.17041281272951647,-0.21511554818661002,-71.87449073309267,493.47738331171166,-7.762451617729994,12.844175704225734,
27,34,33,486,4.05,2300,1283.8608024668936,698.3709213167627,3.860802466893574,-21.629078683237253,1.25,63.179697036743164,1202.688512071643,210.39324697714136,-75.86917627634057,509.6794626428328,-3.994685543247897,16.202079331121126,-80.93500189463225,487.9366587242578,5.065825618291683,21.742803918574964,2.7696255293208196,12.038242029512276,0.4128638137352974,-0.6279793619219075,-75.86917627634057,509.6794626428328,-3.994685543247897,16.202079331121126,
28,33,32,497,4.141666666666667,2392,1283.7777876248322,699.5918858849634,3.777787624832172,-20.408114115036597,2.0,93.53662872314453,1199.0956910558116,193.674191582913,-79.46199729217187,526.3985180370612,-3.592821015831305,16.71905539422835,-84.40917045957258,505.86905533091345,4.947173167400706,20.529462706147683,3.23433744731733,17.97720102109588,0.13733729075707932,-0.7653166526789867,-79.46199729217187,526.3985180370612,-3.592821015831305,16.71905539422835,
29,32,31,510,4.25,2500,1290.122906737705,703.6011107410103,10.12290673770508,-16.398889258989698,1.5,68.12948226928711,1201.6435752313325,185.36363934044806,-76.91411311665092,534.709070279526,2.5478841755209487,8.31055224246495,-88.218856177195,518.0795114284642,11.30474306054407,16.629558851061915,3.6162039923235625,12.269148791304701,0.14037242937915206,-0.9056890820581389,-76.91411311665092,534.709070279526,2.5478841755209487,8.31055224246495,
30,31,30,522,4.35,2600,1287.000023092526,700.037737021635,7.0000230925259075,-19.962262978364947,2.0,53.54578399658203,1189.1071710329848,153.91175846958834,-89.4505173149987,566.1609511503858,-12.536404198347782,31.451880870859725,-97.70258096112775,546.0602724798069,8.252063646129045,20.100678670578873,9.217039908411607,28.069738155466666,-0.3604735088545213,-0.545215573203618,-89.4505173149987,566.1609511503858,-12.536404198347782,31.451880870859725,
31,30,29,531,4.425,2675,1291.1434924118835,698.3589849357246,11.143492411883472,-21.641015064275393,1.5,48.39893913269043,1189.6993889541752,135.27660286041885,-88.85829939380824,584.7961067595553,0.5922179211904677,18.635155609169487,-101.10070491480201,562.9089769417583,12.24240552099377,21.887129817797017,3.1314286615370293,16.900303044277507,0.36030418719725826,-0.9055197604008758,-88.85829939380824,584.7961067595553,0.5922179211904677,18.635155609169487,
32,29,28,546,4.55,2800,1291.54480558692,712.3768714088803,11.544805586919892,-7.6231285911196665,0.0,45.425774574279785,1191.840003945942,138.58884718359684,-86.71768440204141,581.4838624363773,2.1406149917668245,-3.3122443231779926,-99.67247977703028,573.7392987976657,12.954795374988862,7.744563638711611,-1.4739861670805112,10.824188806832694,-0.6633614421189803,-0.24215831828189616,-86.71768440204141,581.4838624363773,2.1406149917668245,-3.3122443231779926,
33,28,27,560,4.666666666666667,2917,1290.7977813716243,697.2471362719552,10.797781371624296,-22.75286372804476,2.0,64.65114212036133,1192.9009257905398,103.32948054667202,-85.6567625574437,616.7432290733021,1.0609218445977149,35.259366636924824,-97.7949612421155,593.8695788814777,12.138198684671806,22.87365019182448,-1.9675537553109734,20.121679460761356,0.014158620883939847,-0.25631693916583603,-85.6567625574437,616.7432290733021,1.0609218445977149,35.259366636924824,
