frame,change_score,event_threshold,approximate_event
0,0.0,0.19627662132184864,0
1,0.0,0.19627662132184864,0
2,0.0,0.19627662132184864,0
3,0.0,0.19627662132184864,0
4,0.0,0.19627662132184864,0
5,0.0,0.19627662132184864,0
6,0.0,0.19627662132184864,0
7,0.0,0.19627662132184864,0
8,0.0,0.19627662132184864,0
9,0.0,0.19627662132184864,0
10,0.0,0.19627662132184864,0
11,0.0,0.19627662132184864,0
12,0.0,0.19627662132184864,0
13,0.0,0.19627662132184864,0
14,0.0,0.19627662132184864,0
15,0.0,0.19627662132184864,0
16,0.0,0.19627662132184864,0
17,0.0,0.19627662132184864,0
18,0.0,0.19627662132184864,0
19,0.0,0.19627662132184864,0
20,0.0,0.19627662132184864,0
21,0.0,0.19627662132184864,0
22,0.0,0.19627662132184864,0
23,0.0,0.19627662132184864,0
24,0.0,0.19627662132184864,0
25,0.0,0.19627662132184864,0
26,0.0,0.19627662132184864,0
27,0.0,0.19627662132184864,0
28,0.0,0.19627662132184864,0
29,0.0,0.19627662132184864,0
30,0.0,0.19627662132184864,0
31,0.0,0.19627662132184864,0
32,0.0,0.19627662132184864,0
33,0.0,0.19627662132184864,0
34,0.0,0.19627662132184864,0
35,0.0,0.19627662132184864,0
36,0.0,0.19627662132184864,0
37,0.0,0.19627662132184864,0
38,0.0,0.19627662132184864,0
39,0.0,0.19627662132184864,0
40,0.017407765595569783,0.19627662132184864,0
41,0.017407765595569783,0.19627662132184864,0
42,0.017407765595569783,0.19627662132184864,0
43,0.017407765595569783,0.19627662132184864,0
44,0.017407765595569783,0.19627662132184864,0
45,0.017407765595569783,0.19627662132184864,0
46,0.017407765595569783,0.19627662132184864,0
47,0.024618298195866545,0.19627662132184864,0
48,0.024618298195866545,0.19627662132184864,0
49,0.017407765595569783,0.19627662132184864,0
50,0.0,0.19627662132184864,0
51,0.0,0.19627662132184864,0
52,0.0,0.19627662132184864,0
53,0.0,0.19627662132184864,0
54,0.0,0.19627662132184864,0
55,0.0,0.19627662132184864,0
56,0.0,0.19627662132184864,0
57,0.0,0.19627662132184864,0
58,0.0,0.19627662132184864,0
59,0.0,0.19627662132184864,0
60,0.0,0.19627662132184864,0
61,0.0,0.19627662132184864,0
62,0.0,0.19627662132184864,0
63,0.017407765595569783,0.19627662132184864,0
64,0.024618298195866545,0.19627662132184864,0
65,0.024618298195866545,0.19627662132184864,0
66,0.017407765595569783,0.19627662132184864,0
67,0.0,0.19627662132184864,0
68,0.0,0.19627662132184864,0
69,0.0,0.19627662132184864,0
70,0.0,0.19627662132184864,0
71,0.0,0.19627662132184864,0
72,0.0,0.19627662132184864,0
73,0.0,0.19627662132184864,0
74,0.0,0.19627662132184864,0
75,0.0,0.19627662132184864,0
76,0.0,0.19627662132184864,0
77,0.0,0.19627662132184864,0
78,0.0,0.19627662132184864,0
79,0.0,0.19627662132184864,0
80,0.0,0.19627662132184864,0
81,0.0,0.19627662132184864,0
82,0.017407765595569783,0.19627662132184864,0
83,0.017407765595569783,0.19627662132184864,0
84,0.017407765595569783,0.19627662132184864,0
85,0.0,0.19627662132184864,0
86,0.0,0.19627662132184864,0
87,0.0,0.19627662132184864,0
88,0.0,0.19627662132184864,0
89,0.0,0.19627662132184864,0
90,0.0,0.19627662132184864,0
91,0.0,0.19627662132184864,0
92,0.0,0.19627662132184864,0
93,0.0,0.19627662132184864,0
94,0.0,0.19627662132184864,0
95,0.0,0.19627662132184864,0
96,0.0,0.19627662132184864,0
97,0.0,0.19627662132184864,0
98,0.0,0.19627662132184864,0
99,0.0,0.19627662132184864,0
100,0.0,0.19627662132184864,0
101,0.0,0.19627662132184864,0
102,0.0,0.19627662132184864,0
103,0.0,0.19627662132184864,0
104,0.0,0.19627662132184864,0
105,0.0,0.19627662132184864,0
106,0.017407765595569783,0.19627662132184864,0
107,0.024618298195866545,0.19627662132184864,0
108,0.017407765595569783,0.19627662132184864,0
109,0.024618298195866545,0.19627662132184864,0
110,0.034815531191139566,0.19627662132184864,0
111,0.034815531191139566,0.19627662132184864,0
112,0.034815531191139566,0.19627662132184864,0
113,0.03892494720807615,0.19627662132184864,0
114,0.04264014327112209,0.19627662132184864,0
115,0.04264014327112209,0.19627662132184864,0
116,0.034815531191139566,0.19627662132184864,0
117,0.03892494720807615,0.19627662132184864,0
118,0.046056618647183835,0.19627662132184864,0
119,0.04264014327112209,0.19627662132184864,0
120,0.04264014327112209,0.19627662132184864,0
121,0.05222329678670935,0.19627662132184864,0
122,0.04923659639173309,0.19627662132184864,0
123,0.04264014327112209,0.19627662132184864,0
124,0.03892494720807615,0.19627662132184864,0
125,0.04264014327112209,0.19627662132184864,0
126,0.04264014327112209,0.19627662132184864,0
127,0.024618298195866545,0.19627662132184864,0
128,0.017407765595569783,0.19627662132184864,0
129,0.0,0.19627662132184864,0
130,0.0,0.19627662132184864,0
