shot,ammo_before,ammo_after,keyframe,time_sec,shot_time_ms,reticle_screen_x,reticle_screen_y,reticle_offset_x,reticle_offset_y_down,reticle_angle_deg,reticle_confidence,world_x_ref,world_y_ref,recoil_x_right_px,recoil_y_up_px,shot_delta_x_right_px,shot_delta_y_up_px,background_only_x_right_px,background_only_y_up_px,reticle_jitter_contribution_x_px,reticle_jitter_contribution_y_up_px,camera_step_center_dx,camera_step_center_dy_down,camera_rotation_since_prev_deg,cumulative_rotation_to_ref_deg
1,70,69,323,2.691666666666667,0,1277.476712069452,738.1197680226653,-2.5232879305478946,18.119768022665312,0.0,90.87832260131836,1273.7453163789523,741.6807018867684,-4.746928631226865,-22.0103377124625,-4.746928631226865,-22.0103377124625,-3.6528216309877735,-3.572049552584758,-1.0941070002390916,-18.438288159877743,3.6372928496914483,-3.5878607274416936,-0.248531671321098,0.24853167132109805
2,69,68,335,2.7916666666666665,100,1272.4067006044756,738.298286791884,-7.593299395524355,18.29828679188404,0.25,80.30505561828613,1252.2091695006065,699.5202421682454,-26.283075509572654,20.15012200606043,-21.53614687834579,42.16045971852293,-20.052736920801863,38.717285158590016,-6.230338588770792,-18.567163152529588,16.734586517465914,42.158020184969246,-0.20560093010502417,0.45413260142612244
3,68,67,347,2.8916666666666666,200,1285.640646040938,747.4637684110669,5.640646040938009,27.463768411066894,1.25,83.34476089477539,1256.2986966710469,665.9723784409559,-22.19354833913235,53.697985733349924,4.089527170440306,33.547863727289496,-29.29516841959594,81.50095656671215,7.10162008046359,-27.802970833362224,9.315281760327025,42.767868837408514,0.35655372671759766,0.09757887470852414
4,67,66,359,2.9916666666666667,300,1287.5502476169454,692.3667579059415,7.5502476169453985,-27.63324209405846,0.25,69.55422782897949,1261.9271171605046,560.6542606982287,-16.56512784967458,159.0161034760772,5.628420489457767,105.31811774272728,-25.730827250251423,131.7421490442016,9.165699400576841,27.27395443187561,-3.368401504328176,50.254709439387625,-0.12584320330466575,0.22342207801319014
5,66,65,371,3.091666666666667,400,1270.5433837618662,747.4846990759563,-9.456616238133847,27.484699075956314,-0.25,76.37828826904297,1276.1548368018784,585.4610944354671,-2.337408208300758,134.20926973883877,14.227719641373824,-24.806833737238435,5.793712657647575,161.96021746254905,-8.131120865948333,-27.750947723710283,-31.32323060878366,30.42669057866135,-0.1569613563400155,0.380383434353206
6,65,64,383,3.191666666666667,500,1285.8369591206606,745.7469741424867,5.836959120660595,25.746974142486692,-1.25,90.03706359863281,1304.5136175293712,562.1553791181253,26.021372519192028,157.51498505618054,28.358780727492785,23.305715317341765,18.962542249157195,183.6547416197468,7.058830270034832,-26.139756563566266,-12.927435148461882,21.839227818303698,-0.25501969112789125,0.6354031254810976
7,64,63,395,3.2916666666666665,600,1288.9228542341293,737.3487943914392,8.922854234129318,17.34879439143924,-1.75,81.05251693725586,1328.22000748305,528.7395521498823,49.727762472870836,190.93081202442352,23.70638995367881,33.41582696824298,39.57593704366195,208.7498172143586,10.151825429208884,-17.81900518993507,-20.209146400465443,25.421747890692586,-0.2815679300701059,0.9169710555512036
8,63,62,407,3.3916666666666666,700,1284.1475224759765,686.9155826409021,4.14752247597653,-33.08441735909787,-0.75,40.25509452819824,1324.466415874469,459.5214283655748,45.97417086428982,260.14893580873104,-3.7535916085810186,69.21812378430752,39.9252591858874,227.44588311820746,6.048911678402419,32.70305269052358,-0.12668780707372207,18.698899872443008,0.2347478308982153,0.682223224652988
9,62,61,419,3.4916666666666667,800,1281.7875050343391,693.1697943987673,1.7875050343391194,-26.830205601232706,-1.25,43.23004341125488,1340.314210164761,447.6642060034162,61.8219651545819,272.00615817088965,15.847794290292086,11.857222362158609,58.26053130555579,245.5246487395184,3.561433849026116,26.48150943137125,-18.154956302612163,18.259833836670737,0.11361295029652664,0.568610274356461
10,61,60,431,3.591666666666667,900,1279.1692156631784,738.3971113717071,-0.8307843368215799,18.39711137170707,-2.0,89.39029312133789,1342.7574217290291,469.50505768604984,64.26517671884994,250.16530648825602,2.44321156426804,-21.840851682633627,63.78998386450121,268.8818323411868,0.4751928543487338,-18.716525852930772,-5.272876918664451,23.416439533035145,-0.059972797944836245,0.6285830723012973
